Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
14159;15-02-2021;8:26:20;-68,1;T1 KTemp C;-63,8;T2 KTemp C;-62;T3 KTemp C;-61,4;T4 KTemp C
14161;15-02-2021;8:27:20;-67,9;T1 KTemp C;-63,6;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
14163;15-02-2021;8:28:20;-67,7;T1 KTemp C;-63,5;T2 KTemp C;-61,7;T3 KTemp C;-61,3;T4 KTemp C
14165;15-02-2021;8:29:20;-67,6;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-61,1;T4 KTemp C
14167;15-02-2021;8:30:20;-67,4;T1 KTemp C;-63,2;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
14169;15-02-2021;8:31:20;-67,2;T1 KTemp C;-63;T2 KTemp C;-61,4;T3 KTemp C;-60,8;T4 KTemp C
14171;15-02-2021;8:32:20;-67;T1 KTemp C;-62,9;T2 KTemp C;-61,1;T3 KTemp C;-60,5;T4 KTemp C
14173;15-02-2021;8:33:20;-66,9;T1 KTemp C;-62,8;T2 KTemp C;-61,1;T3 KTemp C;-60,5;T4 KTemp C
14175;15-02-2021;8:34:20;-66,6;T1 KTemp C;-62,6;T2 KTemp C;-60,9;T3 KTemp C;-60,3;T4 KTemp C
14177;15-02-2021;8:35:20;-66,5;T1 KTemp C;-62,5;T2 KTemp C;-60,8;T3 KTemp C;-60,2;T4 KTemp C
14179;15-02-2021;8:36:20;-66,3;T1 KTemp C;-62,8;T2 KTemp C;-61,1;T3 KTemp C;-60,5;T4 KTemp C
14181;15-02-2021;8:37:20;-66,3;T1 KTemp C;-63,1;T2 KTemp C;-61,2;T3 KTemp C;-60,3;T4 KTemp C
14183;15-02-2021;8:38:20;-66,5;T1 KTemp C;-63,4;T2 KTemp C;-61,5;T3 KTemp C;-60,9;T4 KTemp C
14185;15-02-2021;8:39:20;-66,8;T1 KTemp C;-63,6;T2 KTemp C;-61,7;T3 KTemp C;-61,2;T4 KTemp C
14187;15-02-2021;8:40:20;-67,4;T1 KTemp C;-63,7;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
14189;15-02-2021;8:41:20;-67,9;T1 KTemp C;-63,8;T2 KTemp C;-62;T3 KTemp C;-61,8;T4 KTemp C
14191;15-02-2021;8:42:20;-68,5;T1 KTemp C;-64,1;T2 KTemp C;-62,2;T3 KTemp C;-62;T4 KTemp C
14193;15-02-2021;8:43:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,5;T3 KTemp C;-62,5;T4 KTemp C
14195;15-02-2021;8:44:20;-69,4;T1 KTemp C;-64,7;T2 KTemp C;-62,8;T3 KTemp C;-62,9;T4 KTemp C
14197;15-02-2021;8:45:20;-69,9;T1 KTemp C;-65,2;T2 KTemp C;-63,2;T3 KTemp C;-63,4;T4 KTemp C
14199;15-02-2021;8:46:20;-70,2;T1 KTemp C;-65,6;T2 KTemp C;-63,5;T3 KTemp C;-63,8;T4 KTemp C
14201;15-02-2021;8:47:20;-70,4;T1 KTemp C;-65,8;T2 KTemp C;-63,7;T3 KTemp C;-64,1;T4 KTemp C
14203;15-02-2021;8:48:20;-70,5;T1 KTemp C;-65,9;T2 KTemp C;-63,8;T3 KTemp C;-63,9;T4 KTemp C
14205;15-02-2021;8:49:20;-70,6;T1 KTemp C;-65,9;T2 KTemp C;-64;T3 KTemp C;-64,1;T4 KTemp C
14207;15-02-2021;8:50:20;-70,6;T1 KTemp C;-65,8;T2 KTemp C;-64;T3 KTemp C;-63,8;T4 KTemp C
14209;15-02-2021;8:51:20;-70,6;T1 KTemp C;-65,6;T2 KTemp C;-63,9;T3 KTemp C;-63,8;T4 KTemp C
14211;15-02-2021;8:52:20;-70,5;T1 KTemp C;-65,5;T2 KTemp C;-64;T3 KTemp C;-63,7;T4 KTemp C
14213;15-02-2021;8:53:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,8;T3 KTemp C;-63,6;T4 KTemp C
14215;15-02-2021;8:54:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,8;T3 KTemp C;-63,7;T4 KTemp C
14217;15-02-2021;8:55:20;-70,1;T1 KTemp C;-65,4;T2 KTemp C;-63,7;T3 KTemp C;-63,2;T4 KTemp C
14219;15-02-2021;8:56:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
14221;15-02-2021;8:57:20;-69,9;T1 KTemp C;-65,2;T2 KTemp C;-63,4;T3 KTemp C;-63,1;T4 KTemp C
14223;15-02-2021;8:58:20;-69,6;T1 KTemp C;-65;T2 KTemp C;-63,3;T3 KTemp C;-63;T4 KTemp C
14225;15-02-2021;8:59:20;-69,6;T1 KTemp C;-64,9;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
14227;15-02-2021;9:00:20;-69,4;T1 KTemp C;-64,8;T2 KTemp C;-63,1;T3 KTemp C;-62,7;T4 KTemp C
14229;15-02-2021;9:01:20;-69,2;T1 KTemp C;-64,6;T2 KTemp C;-63;T3 KTemp C;-62,6;T4 KTemp C
14231;15-02-2021;9:02:20;-69;T1 KTemp C;-64,6;T2 KTemp C;-62,8;T3 KTemp C;-62,3;T4 KTemp C
14233;15-02-2021;9:03:20;-68,9;T1 KTemp C;-64,4;T2 KTemp C;-62,7;T3 KTemp C;-62,2;T4 KTemp C
14235;15-02-2021;9:04:20;-68,6;T1 KTemp C;-64,3;T2 KTemp C;-62,5;T3 KTemp C;-62,2;T4 KTemp C
14237;15-02-2021;9:05:20;-68,5;T1 KTemp C;-64,1;T2 KTemp C;-62,5;T3 KTemp C;-62,1;T4 KTemp C
14239;15-02-2021;9:06:20;-68,3;T1 KTemp C;-64;T2 KTemp C;-62,3;T3 KTemp C;-61,8;T4 KTemp C
14241;15-02-2021;9:07:20;-68,2;T1 KTemp C;-63,9;T2 KTemp C;-62,1;T3 KTemp C;-61,7;T4 KTemp C
14243;15-02-2021;9:08:20;-68;T1 KTemp C;-63,7;T2 KTemp C;-62;T3 KTemp C;-61,6;T4 KTemp C
14245;15-02-2021;9:09:20;-67,8;T1 KTemp C;-63,6;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
14247;15-02-2021;9:10:20;-67,6;T1 KTemp C;-63,4;T2 KTemp C;-61,7;T3 KTemp C;-61,1;T4 KTemp C
14249;15-02-2021;9:11:20;-67,4;T1 KTemp C;-63,2;T2 KTemp C;-61,5;T3 KTemp C;-61,1;T4 KTemp C
14251;15-02-2021;9:12:20;-67,2;T1 KTemp C;-63;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
14253;15-02-2021;9:13:20;-67,1;T1 KTemp C;-62,9;T2 KTemp C;-61,2;T3 KTemp C;-60,7;T4 KTemp C
14255;15-02-2021;9:14:20;-66,9;T1 KTemp C;-62,7;T2 KTemp C;-61,1;T3 KTemp C;-60,5;T4 KTemp C
14257;15-02-2021;9:15:20;-66,7;T1 KTemp C;-62,6;T2 KTemp C;-61;T3 KTemp C;-60,4;T4 KTemp C
14259;15-02-2021;9:16:20;-66,6;T1 KTemp C;-62,6;T2 KTemp C;-60,8;T3 KTemp C;-60,2;T4 KTemp C
14261;15-02-2021;9:17:20;-66,4;T1 KTemp C;-62,9;T2 KTemp C;-61,1;T3 KTemp C;-60,4;T4 KTemp C
14263;15-02-2021;9:18:20;-66,5;T1 KTemp C;-63,4;T2 KTemp C;-61,4;T3 KTemp C;-60,7;T4 KTemp C
14265;15-02-2021;9:19:20;-66,7;T1 KTemp C;-63,7;T2 KTemp C;-61,7;T3 KTemp C;-61,1;T4 KTemp C
14267;15-02-2021;9:20:20;-67,1;T1 KTemp C;-63,8;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
14269;15-02-2021;9:21:20;-67,5;T1 KTemp C;-63,8;T2 KTemp C;-62;T3 KTemp C;-61,4;T4 KTemp C
14271;15-02-2021;9:22:20;-68,2;T1 KTemp C;-64;T2 KTemp C;-62,1;T3 KTemp C;-61,9;T4 KTemp C
14273;15-02-2021;9:23:20;-68,7;T1 KTemp C;-64,2;T2 KTemp C;-62,3;T3 KTemp C;-62,3;T4 KTemp C
14275;15-02-2021;9:24:20;-69,2;T1 KTemp C;-64,6;T2 KTemp C;-62,6;T3 KTemp C;-62,7;T4 KTemp C
14277;15-02-2021;9:25:20;-69,7;T1 KTemp C;-65;T2 KTemp C;-63,1;T3 KTemp C;-63,1;T4 KTemp C
14279;15-02-2021;9:26:20;-70,1;T1 KTemp C;-65,4;T2 KTemp C;-63,3;T3 KTemp C;-63,8;T4 KTemp C
14281;15-02-2021;9:27:20;-70,4;T1 KTemp C;-65,7;T2 KTemp C;-63,5;T3 KTemp C;-63,9;T4 KTemp C
14283;15-02-2021;9:28:20;-70,6;T1 KTemp C;-65,8;T2 KTemp C;-63,8;T3 KTemp C;-63,9;T4 KTemp C
14285;15-02-2021;9:29:20;-70,7;T1 KTemp C;-66;T2 KTemp C;-63,9;T3 KTemp C;-63,9;T4 KTemp C
14287;15-02-2021;9:30:20;-70,7;T1 KTemp C;-66;T2 KTemp C;-64;T3 KTemp C;-63,9;T4 KTemp C
14289;15-02-2021;9:31:20;-70,7;T1 KTemp C;-66;T2 KTemp C;-64,1;T3 KTemp C;-63,9;T4 KTemp C
14291;15-02-2021;9:32:20;-70,6;T1 KTemp C;-65,9;T2 KTemp C;-63,9;T3 KTemp C;-63,7;T4 KTemp C
14293;15-02-2021;9:33:20;-70,6;T1 KTemp C;-65,7;T2 KTemp C;-64;T3 KTemp C;-63,8;T4 KTemp C
14295;15-02-2021;9:34:20;-70,5;T1 KTemp C;-65,7;T2 KTemp C;-63,8;T3 KTemp C;-63,6;T4 KTemp C
14297;15-02-2021;9:35:20;-70,4;T1 KTemp C;-65,7;T2 KTemp C;-63,8;T3 KTemp C;-63,5;T4 KTemp C
14299;15-02-2021;9:36:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,8;T3 KTemp C;-63,5;T4 KTemp C
14301;15-02-2021;9:37:20;-70;T1 KTemp C;-65,4;T2 KTemp C;-63,6;T3 KTemp C;-63,2;T4 KTemp C
14303;15-02-2021;9:38:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
14305;15-02-2021;9:39:20;-69,8;T1 KTemp C;-65,2;T2 KTemp C;-63,3;T3 KTemp C;-62,9;T4 KTemp C
14307;15-02-2021;9:40:20;-69,6;T1 KTemp C;-65,1;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
14309;15-02-2021;9:41:20;-69,4;T1 KTemp C;-64,9;T2 KTemp C;-63,2;T3 KTemp C;-62,8;T4 KTemp C
14311;15-02-2021;9:42:20;-69,3;T1 KTemp C;-64,8;T2 KTemp C;-63;T3 KTemp C;-62,6;T4 KTemp C
14313;15-02-2021;9:43:20;-69,1;T1 KTemp C;-64,6;T2 KTemp C;-62,9;T3 KTemp C;-62,4;T4 KTemp C
14315;15-02-2021;9:44:20;-68,8;T1 KTemp C;-64,5;T2 KTemp C;-62,7;T3 KTemp C;-62,3;T4 KTemp C
14317;15-02-2021;9:45:20;-68,7;T1 KTemp C;-64,4;T2 KTemp C;-62,6;T3 KTemp C;-62,1;T4 KTemp C
14319;15-02-2021;9:46:20;-68,5;T1 KTemp C;-64,1;T2 KTemp C;-62,4;T3 KTemp C;-62;T4 KTemp C
14321;15-02-2021;9:47:20;-68,3;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-61,8;T4 KTemp C
14323;15-02-2021;9:48:20;-68,2;T1 KTemp C;-64;T2 KTemp C;-62,2;T3 KTemp C;-61,7;T4 KTemp C
14325;15-02-2021;9:49:20;-68;T1 KTemp C;-63,8;T2 KTemp C;-62,1;T3 KTemp C;-61,5;T4 KTemp C
14327;15-02-2021;9:50:20;-67,8;T1 KTemp C;-63,7;T2 KTemp C;-61,9;T3 KTemp C;-61,4;T4 KTemp C
14329;15-02-2021;9:51:20;-67,7;T1 KTemp C;-63,5;T2 KTemp C;-61,8;T3 KTemp C;-61,2;T4 KTemp C
14331;15-02-2021;9:52:20;-67,5;T1 KTemp C;-63,4;T2 KTemp C;-61,6;T3 KTemp C;-61,1;T4 KTemp C
14333;15-02-2021;9:53:20;-67,3;T1 KTemp C;-63,2;T2 KTemp C;-61,5;T3 KTemp C;-60,9;T4 KTemp C
14335;15-02-2021;9:54:20;-67,1;T1 KTemp C;-63,1;T2 KTemp C;-61,3;T3 KTemp C;-60,9;T4 KTemp C
14337;15-02-2021;9:55:20;-66,9;T1 KTemp C;-62,9;T2 KTemp C;-61,2;T3 KTemp C;-60,6;T4 KTemp C
14339;15-02-2021;9:56:20;-11,3;T1 KTemp C;-27,9;T2 KTemp C;-41,9;T3 KTemp C;-30,6;T4 KTemp C
14341;15-02-2021;9:57:20;-6,1;T1 KTemp C;-24,7;T2 KTemp C;-35,2;T3 KTemp C;-23;T4 KTemp C
14343;15-02-2021;9:58:20;-3,9;T1 KTemp C;-18,5;T2 KTemp C;-31,5;T3 KTemp C;-19,2;T4 KTemp C
14345;15-02-2021;9:59:20;-16,5;T1 KTemp C;-31,8;T2 KTemp C;-34,8;T3 KTemp C;-26,1;T4 KTemp C
14347;15-02-2021;10:00:20;-28;T1 KTemp C;-41,6;T2 KTemp C;-41,9;T3 KTemp C;-36,7;T4 KTemp C
14349;15-02-2021;10:01:20;-33,1;T1 KTemp C;-45,4;T2 KTemp C;-45;T3 KTemp C;-41,4;T4 KTemp C
14351;15-02-2021;10:02:20;-35,7;T1 KTemp C;-46,8;T2 KTemp C;-46,2;T3 KTemp C;-43,6;T4 KTemp C
14353;15-02-2021;10:03:20;-37,6;T1 KTemp C;-47,4;T2 KTemp C;-46,7;T3 KTemp C;-44,7;T4 KTemp C
14355;15-02-2021;10:04:20;-39,3;T1 KTemp C;-47,5;T2 KTemp C;-46,9;T3 KTemp C;-45,2;T4 KTemp C
14357;15-02-2021;10:05:20;-41,1;T1 KTemp C;-47,5;T2 KTemp C;-46,9;T3 KTemp C;-45,4;T4 KTemp C
14359;15-02-2021;10:06:20;-42,8;T1 KTemp C;-47,4;T2 KTemp C;-46,7;T3 KTemp C;-45,4;T4 KTemp C
14361;15-02-2021;10:07:20;-44,5;T1 KTemp C;-47,2;T2 KTemp C;-46,6;T3 KTemp C;-45,2;T4 KTemp C
14363;15-02-2021;10:08:20;-46,3;T1 KTemp C;-47,1;T2 KTemp C;-46,5;T3 KTemp C;-45,1;T4 KTemp C
14365;15-02-2021;10:09:20;-48,2;T1 KTemp C;-47;T2 KTemp C;-46,3;T3 KTemp C;-44,9;T4 KTemp C
14367;15-02-2021;10:10:20;-49,7;T1 KTemp C;-47;T2 KTemp C;-46,2;T3 KTemp C;-44,9;T4 KTemp C
14369;15-02-2021;10:11:20;-51,2;T1 KTemp C;-47,1;T2 KTemp C;-46,2;T3 KTemp C;-45,2;T4 KTemp C
14371;15-02-2021;10:12:20;-52,4;T1 KTemp C;-47,3;T2 KTemp C;-46,3;T3 KTemp C;-45,6;T4 KTemp C
14373;15-02-2021;10:13:20;-53,8;T1 KTemp C;-47,5;T2 KTemp C;-46,5;T3 KTemp C;-46,1;T4 KTemp C
14375;15-02-2021;10:14:20;-54,9;T1 KTemp C;-47,9;T2 KTemp C;-46,7;T3 KTemp C;-46,5;T4 KTemp C
14377;15-02-2021;10:15:20;-55,9;T1 KTemp C;-48,4;T2 KTemp C;-47,2;T3 KTemp C;-47,1;T4 KTemp C
14379;15-02-2021;10:16:20;-57;T1 KTemp C;-48,9;T2 KTemp C;-47,6;T3 KTemp C;-47,5;T4 KTemp C
14381;15-02-2021;10:17:20;-57,9;T1 KTemp C;-49,5;T2 KTemp C;-48,2;T3 KTemp C;-48,4;T4 KTemp C
14383;15-02-2021;10:18:20;-58,9;T1 KTemp C;-50;T2 KTemp C;-48,7;T3 KTemp C;-49,1;T4 KTemp C
14385;15-02-2021;10:19:20;-59,7;T1 KTemp C;-50,6;T2 KTemp C;-49,3;T3 KTemp C;-49,6;T4 KTemp C
14387;15-02-2021;10:20:20;-60,5;T1 KTemp C;-51,4;T2 KTemp C;-50;T3 KTemp C;-50,4;T4 KTemp C
14389;15-02-2021;10:21:20;-61,2;T1 KTemp C;-52;T2 KTemp C;-50,7;T3 KTemp C;-51,2;T4 KTemp C
14391;15-02-2021;10:22:20;-61,8;T1 KTemp C;-52,7;T2 KTemp C;-51,4;T3 KTemp C;-51,9;T4 KTemp C
14393;15-02-2021;10:23:20;-62,6;T1 KTemp C;-53,3;T2 KTemp C;-51,9;T3 KTemp C;-52,4;T4 KTemp C
14395;15-02-2021;10:24:20;-62,8;T1 KTemp C;-53,7;T2 KTemp C;-52,1;T3 KTemp C;-52,6;T4 KTemp C
14397;15-02-2021;10:25:20;-63,1;T1 KTemp C;-54;T2 KTemp C;-52,8;T3 KTemp C;-52,8;T4 KTemp C
14399;15-02-2021;10:26:20;-63,1;T1 KTemp C;-54,1;T2 KTemp C;-52,9;T3 KTemp C;-53;T4 KTemp C
14401;15-02-2021;10:27:20;-63,2;T1 KTemp C;-54,3;T2 KTemp C;-53,1;T3 KTemp C;-53,4;T4 KTemp C
14403;15-02-2021;10:28:20;-63,1;T1 KTemp C;-54,3;T2 KTemp C;-53,2;T3 KTemp C;-53,3;T4 KTemp C
14405;15-02-2021;10:29:20;-63,1;T1 KTemp C;-54,3;T2 KTemp C;-53,5;T3 KTemp C;-53,5;T4 KTemp C
14407;15-02-2021;10:30:20;-63,1;T1 KTemp C;-54,5;T2 KTemp C;-53,4;T3 KTemp C;-53,3;T4 KTemp C
14409;15-02-2021;10:31:20;-63;T1 KTemp C;-54,5;T2 KTemp C;-53,5;T3 KTemp C;-53,3;T4 KTemp C
14411;15-02-2021;10:32:20;-62,8;T1 KTemp C;-54,5;T2 KTemp C;-53,6;T3 KTemp C;-53,4;T4 KTemp C
14413;15-02-2021;10:33:20;-62,7;T1 KTemp C;-54,6;T2 KTemp C;-53,5;T3 KTemp C;-53,3;T4 KTemp C
14415;15-02-2021;10:34:20;-62,4;T1 KTemp C;-54,5;T2 KTemp C;-53,4;T3 KTemp C;-53,2;T4 KTemp C
14417;15-02-2021;10:35:20;-62,1;T1 KTemp C;-54,4;T2 KTemp C;-53,3;T3 KTemp C;-53,1;T4 KTemp C
14419;15-02-2021;10:36:20;-61,9;T1 KTemp C;-54,3;T2 KTemp C;-53,3;T3 KTemp C;-52,8;T4 KTemp C
14421;15-02-2021;10:37:20;-61,7;T1 KTemp C;-54,3;T2 KTemp C;-53,3;T3 KTemp C;-53;T4 KTemp C
14423;15-02-2021;10:38:20;-61,5;T1 KTemp C;-54,2;T2 KTemp C;-53,1;T3 KTemp C;-52,9;T4 KTemp C
14425;15-02-2021;10:39:20;-61,4;T1 KTemp C;-54,1;T2 KTemp C;-53,1;T3 KTemp C;-52,8;T4 KTemp C
14427;15-02-2021;10:40:20;-61,3;T1 KTemp C;-54,6;T2 KTemp C;-53,5;T3 KTemp C;-53,2;T4 KTemp C
14429;15-02-2021;10:41:20;-61,4;T1 KTemp C;-55,1;T2 KTemp C;-53,9;T3 KTemp C;-53,6;T4 KTemp C
14431;15-02-2021;10:42:20;-61,7;T1 KTemp C;-55,4;T2 KTemp C;-54,1;T3 KTemp C;-54;T4 KTemp C
14433;15-02-2021;10:43:20;-62,1;T1 KTemp C;-55,8;T2 KTemp C;-54,4;T3 KTemp C;-54,3;T4 KTemp C
14435;15-02-2021;10:44:20;-62,6;T1 KTemp C;-55,9;T2 KTemp C;-54,5;T3 KTemp C;-54,5;T4 KTemp C
14437;15-02-2021;10:45:20;-63,1;T1 KTemp C;-56,2;T2 KTemp C;-54,7;T3 KTemp C;-54,6;T4 KTemp C
14439;15-02-2021;10:46:20;-63,6;T1 KTemp C;-56,5;T2 KTemp C;-55;T3 KTemp C;-55;T4 KTemp C
14441;15-02-2021;10:47:20;-64,1;T1 KTemp C;-56,8;T2 KTemp C;-55,4;T3 KTemp C;-55,5;T4 KTemp C
14443;15-02-2021;10:48:20;-64,6;T1 KTemp C;-57,1;T2 KTemp C;-55,8;T3 KTemp C;-56;T4 KTemp C
14445;15-02-2021;10:49:20;-65;T1 KTemp C;-57,7;T2 KTemp C;-56,2;T3 KTemp C;-56,4;T4 KTemp C
14447;15-02-2021;10:50:20;-65,4;T1 KTemp C;-58;T2 KTemp C;-56,5;T3 KTemp C;-56,6;T4 KTemp C
14449;15-02-2021;10:51:20;-65,5;T1 KTemp C;-58,3;T2 KTemp C;-56,7;T3 KTemp C;-56,8;T4 KTemp C
14451;15-02-2021;10:52:20;-65,5;T1 KTemp C;-58,3;T2 KTemp C;-56,8;T3 KTemp C;-57;T4 KTemp C
14453;15-02-2021;10:53:20;-65,5;T1 KTemp C;-58,4;T2 KTemp C;-56,9;T3 KTemp C;-56,9;T4 KTemp C
14455;15-02-2021;10:54:20;-65,3;T1 KTemp C;-58,3;T2 KTemp C;-56,8;T3 KTemp C;-56,9;T4 KTemp C
14457;15-02-2021;10:55:20;-65,2;T1 KTemp C;-58,3;T2 KTemp C;-56,8;T3 KTemp C;-56,8;T4 KTemp C
14459;15-02-2021;10:56:20;-65,1;T1 KTemp C;-58,3;T2 KTemp C;-56,8;T3 KTemp C;-56,7;T4 KTemp C
14461;15-02-2021;10:57:20;-65;T1 KTemp C;-58,3;T2 KTemp C;-56,9;T3 KTemp C;-56,6;T4 KTemp C
14463;15-02-2021;10:58:20;-64,9;T1 KTemp C;-58,2;T2 KTemp C;-56,8;T3 KTemp C;-56,6;T4 KTemp C
14465;15-02-2021;10:59:20;-64,6;T1 KTemp C;-58;T2 KTemp C;-56,8;T3 KTemp C;-56,6;T4 KTemp C
14467;15-02-2021;11:00:20;-64,4;T1 KTemp C;-57,8;T2 KTemp C;-56,8;T3 KTemp C;-56,3;T4 KTemp C
14469;15-02-2021;11:01:20;-64,4;T1 KTemp C;-57,9;T2 KTemp C;-56,6;T3 KTemp C;-56,2;T4 KTemp C
14471;15-02-2021;11:02:20;-64,2;T1 KTemp C;-57,8;T2 KTemp C;-56,7;T3 KTemp C;-56,2;T4 KTemp C
14473;15-02-2021;11:03:20;-64;T1 KTemp C;-57,8;T2 KTemp C;-56,5;T3 KTemp C;-56,2;T4 KTemp C
14475;15-02-2021;11:04:20;-63,8;T1 KTemp C;-57,6;T2 KTemp C;-56,4;T3 KTemp C;-55,9;T4 KTemp C
14477;15-02-2021;11:05:20;-63,5;T1 KTemp C;-57,6;T2 KTemp C;-56,3;T3 KTemp C;-55,8;T4 KTemp C
14479;15-02-2021;11:06:20;-63,2;T1 KTemp C;-57,5;T2 KTemp C;-56,2;T3 KTemp C;-55,6;T4 KTemp C
14481;15-02-2021;11:07:20;-63;T1 KTemp C;-57,3;T2 KTemp C;-56;T3 KTemp C;-55,6;T4 KTemp C
14483;15-02-2021;11:08:20;-62,8;T1 KTemp C;-57,1;T2 KTemp C;-55,9;T3 KTemp C;-55,6;T4 KTemp C
14485;15-02-2021;11:09:20;-62,5;T1 KTemp C;-57;T2 KTemp C;-55,8;T3 KTemp C;-55,4;T4 KTemp C
14487;15-02-2021;11:10:20;-62,6;T1 KTemp C;-57,6;T2 KTemp C;-56,2;T3 KTemp C;-55,7;T4 KTemp C
14489;15-02-2021;11:11:20;-62,6;T1 KTemp C;-57,9;T2 KTemp C;-56,4;T3 KTemp C;-56,1;T4 KTemp C
14491;15-02-2021;11:12:20;-62,8;T1 KTemp C;-58,1;T2 KTemp C;-56,6;T3 KTemp C;-56,2;T4 KTemp C
14493;15-02-2021;11:13:20;-63,3;T1 KTemp C;-58,2;T2 KTemp C;-56,7;T3 KTemp C;-56,4;T4 KTemp C
14495;15-02-2021;11:14:20;-63,8;T1 KTemp C;-58,4;T2 KTemp C;-56,9;T3 KTemp C;-56,6;T4 KTemp C
14497;15-02-2021;11:15:20;-64,4;T1 KTemp C;-58,6;T2 KTemp C;-57;T3 KTemp C;-56,9;T4 KTemp C
14499;15-02-2021;11:16:20;-64,9;T1 KTemp C;-58,8;T2 KTemp C;-57,3;T3 KTemp C;-57,3;T4 KTemp C
14501;15-02-2021;11:17:20;-65,4;T1 KTemp C;-59,1;T2 KTemp C;-57,6;T3 KTemp C;-57,6;T4 KTemp C
14503;15-02-2021;11:18:20;-65,9;T1 KTemp C;-59,5;T2 KTemp C;-57,9;T3 KTemp C;-58;T4 KTemp C
14505;15-02-2021;11:19:20;-66,3;T1 KTemp C;-60;T2 KTemp C;-58,4;T3 KTemp C;-58,3;T4 KTemp C
14507;15-02-2021;11:20:20;-66,6;T1 KTemp C;-60,2;T2 KTemp C;-58,6;T3 KTemp C;-58,6;T4 KTemp C
14509;15-02-2021;11:21:20;-66,7;T1 KTemp C;-60,4;T2 KTemp C;-58,7;T3 KTemp C;-58,8;T4 KTemp C
14511;15-02-2021;11:22:20;-66,7;T1 KTemp C;-60,3;T2 KTemp C;-58,8;T3 KTemp C;-58,7;T4 KTemp C
14513;15-02-2021;11:23:20;-66,8;T1 KTemp C;-60,4;T2 KTemp C;-59;T3 KTemp C;-58,8;T4 KTemp C
14515;15-02-2021;11:24:20;-66,7;T1 KTemp C;-60,4;T2 KTemp C;-59;T3 KTemp C;-58,8;T4 KTemp C
14517;15-02-2021;11:25:20;-66,6;T1 KTemp C;-60,4;T2 KTemp C;-58,9;T3 KTemp C;-58,6;T4 KTemp C
14519;15-02-2021;11:26:20;-66,6;T1 KTemp C;-60,3;T2 KTemp C;-58,8;T3 KTemp C;-58,7;T4 KTemp C
14521;15-02-2021;11:27:20;-66,3;T1 KTemp C;-60,3;T2 KTemp C;-58,7;T3 KTemp C;-58,5;T4 KTemp C
14523;15-02-2021;11:28:20;-66,2;T1 KTemp C;-60;T2 KTemp C;-58,7;T3 KTemp C;-58,2;T4 KTemp C
14525;15-02-2021;11:29:20;-66;T1 KTemp C;-60;T2 KTemp C;-58,7;T3 KTemp C;-58,3;T4 KTemp C
14527;15-02-2021;11:30:20;-65,9;T1 KTemp C;-60;T2 KTemp C;-58,6;T3 KTemp C;-58,2;T4 KTemp C
14529;15-02-2021;11:31:20;-65,7;T1 KTemp C;-59,8;T2 KTemp C;-58,5;T3 KTemp C;-58,1;T4 KTemp C
14531;15-02-2021;11:32:20;-65,4;T1 KTemp C;-59,7;T2 KTemp C;-58,4;T3 KTemp C;-57,9;T4 KTemp C
14533;15-02-2021;11:33:20;-65,2;T1 KTemp C;-59,6;T2 KTemp C;-58,3;T3 KTemp C;-57,9;T4 KTemp C
14535;15-02-2021;11:34:20;-65,1;T1 KTemp C;-59,5;T2 KTemp C;-58,1;T3 KTemp C;-57,6;T4 KTemp C
14537;15-02-2021;11:35:20;-64,9;T1 KTemp C;-59,4;T2 KTemp C;-58;T3 KTemp C;-57,5;T4 KTemp C
14539;15-02-2021;11:36:20;-64,6;T1 KTemp C;-59,3;T2 KTemp C;-57,9;T3 KTemp C;-57,3;T4 KTemp C
14541;15-02-2021;11:37:20;-64,4;T1 KTemp C;-59,2;T2 KTemp C;-57,8;T3 KTemp C;-57,2;T4 KTemp C
14543;15-02-2021;11:38:20;-64,1;T1 KTemp C;-59;T2 KTemp C;-57,6;T3 KTemp C;-57;T4 KTemp C
14545;15-02-2021;11:39:20;-64;T1 KTemp C;-58,9;T2 KTemp C;-57,5;T3 KTemp C;-57;T4 KTemp C
14547;15-02-2021;11:40:20;-63,8;T1 KTemp C;-58,8;T2 KTemp C;-57,4;T3 KTemp C;-56,6;T4 KTemp C
