Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
6416;26-12-2020;22:30:30;-072.3;T1 KTemp C;-079.8;T2 KTemp C;-072.0;T3 KTemp C;-071.4;T4 KTemp C
6417;26-12-2020;22:31:00;-072.3;T1 KTemp C;-080.0;T2 KTemp C;-072.0;T3 KTemp C;-071.6;T4 KTemp C
6418;26-12-2020;22:31:30;-071.8;T1 KTemp C;-080.0;T2 KTemp C;-072.2;T3 KTemp C;-071.8;T4 KTemp C
6419;26-12-2020;22:32:00;-072.7;T1 KTemp C;-079.8;T2 KTemp C;-072.4;T3 KTemp C;-072.0;T4 KTemp C
6420;26-12-2020;22:32:30;-072.7;T1 KTemp C;-079.4;T2 KTemp C;-072.4;T3 KTemp C;-072.2;T4 KTemp C
6421;26-12-2020;22:33:00;-072.7;T1 KTemp C;-079.1;T2 KTemp C;-072.6;T3 KTemp C;-072.3;T4 KTemp C
6422;26-12-2020;22:33:30;-073.0;T1 KTemp C;-078.8;T2 KTemp C;-072.7;T3 KTemp C;-072.4;T4 KTemp C
6423;26-12-2020;22:34:00;-073.2;T1 KTemp C;-078.6;T2 KTemp C;-072.7;T3 KTemp C;-072.4;T4 KTemp C
6424;26-12-2020;22:34:30;-073.3;T1 KTemp C;-078.3;T2 KTemp C;-072.8;T3 KTemp C;-072.5;T4 KTemp C
6425;26-12-2020;22:35:00;-073.5;T1 KTemp C;-078.1;T2 KTemp C;-072.9;T3 KTemp C;-072.6;T4 KTemp C
6426;26-12-2020;22:35:30;-073.4;T1 KTemp C;-077.8;T2 KTemp C;-073.1;T3 KTemp C;-072.7;T4 KTemp C
6427;26-12-2020;22:36:00;-073.6;T1 KTemp C;-077.6;T2 KTemp C;-073.1;T3 KTemp C;-072.7;T4 KTemp C
6428;26-12-2020;22:36:30;-073.7;T1 KTemp C;-077.3;T2 KTemp C;-073.2;T3 KTemp C;-072.7;T4 KTemp C
6429;26-12-2020;22:37:00;-073.4;T1 KTemp C;-077.0;T2 KTemp C;-073.2;T3 KTemp C;-072.7;T4 KTemp C
6430;26-12-2020;22:37:30;-073.8;T1 KTemp C;-076.9;T2 KTemp C;-073.3;T3 KTemp C;-072.7;T4 KTemp C
6431;26-12-2020;22:38:00;-073.8;T1 KTemp C;-076.7;T2 KTemp C;-073.4;T3 KTemp C;-072.8;T4 KTemp C
6432;26-12-2020;22:38:30;-073.8;T1 KTemp C;-076.6;T2 KTemp C;-073.4;T3 KTemp C;-072.8;T4 KTemp C
6433;26-12-2020;22:39:00;-074.9;T1 KTemp C;-076.4;T2 KTemp C;-073.5;T3 KTemp C;-072.8;T4 KTemp C
6434;26-12-2020;22:39:30;-075.0;T1 KTemp C;-076.3;T2 KTemp C;-073.5;T3 KTemp C;-072.8;T4 KTemp C
6435;26-12-2020;22:40:00;-073.8;T1 KTemp C;-076.1;T2 KTemp C;-073.5;T3 KTemp C;-072.8;T4 KTemp C
6436;26-12-2020;22:40:30;-074.9;T1 KTemp C;-075.9;T2 KTemp C;-073.5;T3 KTemp C;-072.9;T4 KTemp C
6437;26-12-2020;22:41:00;-073.3;T1 KTemp C;-075.9;T2 KTemp C;-073.6;T3 KTemp C;-072.8;T4 KTemp C
6438;26-12-2020;22:41:30;-075.2;T1 KTemp C;-075.7;T2 KTemp C;-073.6;T3 KTemp C;-072.8;T4 KTemp C
6439;26-12-2020;22:42:00;-074.3;T1 KTemp C;-075.6;T2 KTemp C;-073.6;T3 KTemp C;-072.9;T4 KTemp C
6440;26-12-2020;22:42:30;-074.1;T1 KTemp C;-075.6;T2 KTemp C;-073.7;T3 KTemp C;-072.7;T4 KTemp C
6441;26-12-2020;22:43:00;-075.2;T1 KTemp C;-075.4;T2 KTemp C;-073.7;T3 KTemp C;-072.7;T4 KTemp C
6442;26-12-2020;22:43:30;-074.2;T1 KTemp C;-075.3;T2 KTemp C;-073.7;T3 KTemp C;-072.7;T4 KTemp C
6443;26-12-2020;22:44:00;-074.4;T1 KTemp C;-075.2;T2 KTemp C;-073.7;T3 KTemp C;-072.7;T4 KTemp C
6444;26-12-2020;22:44:30;-074.2;T1 KTemp C;-075.1;T2 KTemp C;-073.7;T3 KTemp C;-072.7;T4 KTemp C
6445;26-12-2020;22:45:00;-074.3;T1 KTemp C;-075.0;T2 KTemp C;-073.7;T3 KTemp C;-072.6;T4 KTemp C
6446;26-12-2020;22:45:30;-074.2;T1 KTemp C;-074.9;T2 KTemp C;-073.7;T3 KTemp C;-072.5;T4 KTemp C
6447;26-12-2020;22:46:00;-074.1;T1 KTemp C;-074.8;T2 KTemp C;-073.7;T3 KTemp C;-072.4;T4 KTemp C
6448;26-12-2020;22:46:30;-075.2;T1 KTemp C;-074.6;T2 KTemp C;-073.7;T3 KTemp C;-072.5;T4 KTemp C
6449;26-12-2020;22:47:00;-074.2;T1 KTemp C;-074.5;T2 KTemp C;-073.6;T3 KTemp C;-072.4;T4 KTemp C
6450;26-12-2020;22:47:30;-075.2;T1 KTemp C;-074.4;T2 KTemp C;-073.6;T3 KTemp C;-072.4;T4 KTemp C
6451;26-12-2020;22:48:00;-075.3;T1 KTemp C;-074.3;T2 KTemp C;-073.6;T3 KTemp C;-072.4;T4 KTemp C
6452;26-12-2020;22:48:30;-074.2;T1 KTemp C;-074.2;T2 KTemp C;-073.6;T3 KTemp C;-072.4;T4 KTemp C
6453;26-12-2020;22:49:00;-074.2;T1 KTemp C;-074.1;T2 KTemp C;-073.5;T3 KTemp C;-072.3;T4 KTemp C
6454;26-12-2020;22:49:30;-074.2;T1 KTemp C;-074.0;T2 KTemp C;-073.5;T3 KTemp C;-072.3;T4 KTemp C
6455;26-12-2020;22:50:00;-074.2;T1 KTemp C;-073.8;T2 KTemp C;-073.5;T3 KTemp C;-072.3;T4 KTemp C
6456;26-12-2020;22:50:30;-074.8;T1 KTemp C;-073.7;T2 KTemp C;-073.5;T3 KTemp C;-072.3;T4 KTemp C
6457;26-12-2020;22:51:00;-074.8;T1 KTemp C;-073.6;T2 KTemp C;-073.4;T3 KTemp C;-072.2;T4 KTemp C
6458;26-12-2020;22:51:30;-074.0;T1 KTemp C;-073.5;T2 KTemp C;-073.4;T3 KTemp C;-072.2;T4 KTemp C
6459;26-12-2020;22:52:00;-074.9;T1 KTemp C;-073.4;T2 KTemp C;-073.4;T3 KTemp C;-072.1;T4 KTemp C
6460;26-12-2020;22:52:30;-074.0;T1 KTemp C;-073.2;T2 KTemp C;-073.3;T3 KTemp C;-072.0;T4 KTemp C
6461;26-12-2020;22:53:00;-073.9;T1 KTemp C;-073.1;T2 KTemp C;-073.2;T3 KTemp C;-071.9;T4 KTemp C
6462;26-12-2020;22:53:30;-074.0;T1 KTemp C;-073.0;T2 KTemp C;-073.2;T3 KTemp C;-071.9;T4 KTemp C
6463;26-12-2020;22:54:00;-073.9;T1 KTemp C;-072.8;T2 KTemp C;-073.1;T3 KTemp C;-071.9;T4 KTemp C
6464;26-12-2020;22:54:30;-073.0;T1 KTemp C;-072.7;T2 KTemp C;-073.1;T3 KTemp C;-071.8;T4 KTemp C
6465;26-12-2020;22:55:00;-073.8;T1 KTemp C;-072.6;T2 KTemp C;-073.1;T3 KTemp C;-071.7;T4 KTemp C
6466;26-12-2020;22:55:30;-073.7;T1 KTemp C;-072.4;T2 KTemp C;-073.0;T3 KTemp C;-071.7;T4 KTemp C
6467;26-12-2020;22:56:00;-073.7;T1 KTemp C;-072.4;T2 KTemp C;-073.0;T3 KTemp C;-071.7;T4 KTemp C
6468;26-12-2020;22:56:30;-072.9;T1 KTemp C;-072.2;T2 KTemp C;-072.9;T3 KTemp C;-071.6;T4 KTemp C
6469;26-12-2020;22:57:00;-073.5;T1 KTemp C;-072.1;T2 KTemp C;-072.8;T3 KTemp C;-071.6;T4 KTemp C
6470;26-12-2020;22:57:30;-073.2;T1 KTemp C;-072.0;T2 KTemp C;-072.8;T3 KTemp C;-071.5;T4 KTemp C
6471;26-12-2020;22:58:00;-074.4;T1 KTemp C;-071.9;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
6472;26-12-2020;22:58:30;-073.4;T1 KTemp C;-071.8;T2 KTemp C;-072.7;T3 KTemp C;-071.4;T4 KTemp C
6473;26-12-2020;22:59:00;-073.5;T1 KTemp C;-071.7;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
6474;26-12-2020;22:59:30;-073.3;T1 KTemp C;-071.6;T2 KTemp C;-072.6;T3 KTemp C;-071.2;T4 KTemp C
6475;26-12-2020;23:00:00;-073.1;T1 KTemp C;-071.5;T2 KTemp C;-072.5;T3 KTemp C;-071.2;T4 KTemp C
6476;26-12-2020;23:00:30;-073.2;T1 KTemp C;-071.4;T2 KTemp C;-072.4;T3 KTemp C;-071.1;T4 KTemp C
6477;26-12-2020;23:01:00;-072.6;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-071.1;T4 KTemp C
6478;26-12-2020;23:01:30;-073.1;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-071.0;T4 KTemp C
6479;26-12-2020;23:02:00;-073.8;T1 KTemp C;-071.2;T2 KTemp C;-072.3;T3 KTemp C;-071.0;T4 KTemp C
6480;26-12-2020;23:02:30;-072.0;T1 KTemp C;-071.1;T2 KTemp C;-072.2;T3 KTemp C;-070.9;T4 KTemp C
6481;26-12-2020;23:03:00;-072.7;T1 KTemp C;-071.1;T2 KTemp C;-072.1;T3 KTemp C;-070.8;T4 KTemp C
6482;26-12-2020;23:03:30;-071.9;T1 KTemp C;-071.0;T2 KTemp C;-072.1;T3 KTemp C;-070.6;T4 KTemp C
6483;26-12-2020;23:04:00;-072.7;T1 KTemp C;-071.0;T2 KTemp C;-072.0;T3 KTemp C;-070.6;T4 KTemp C
6484;26-12-2020;23:04:30;-071.9;T1 KTemp C;-070.9;T2 KTemp C;-072.0;T3 KTemp C;-070.6;T4 KTemp C
6485;26-12-2020;23:05:00;-073.4;T1 KTemp C;-070.8;T2 KTemp C;-071.9;T3 KTemp C;-070.5;T4 KTemp C
6486;26-12-2020;23:05:30;-072.7;T1 KTemp C;-070.7;T2 KTemp C;-071.8;T3 KTemp C;-070.4;T4 KTemp C
6487;26-12-2020;23:06:00;-073.4;T1 KTemp C;-070.6;T2 KTemp C;-071.7;T3 KTemp C;-070.3;T4 KTemp C
6488;26-12-2020;23:06:30;-071.4;T1 KTemp C;-070.6;T2 KTemp C;-071.7;T3 KTemp C;-070.2;T4 KTemp C
6489;26-12-2020;23:07:00;-072.3;T1 KTemp C;-070.5;T2 KTemp C;-071.7;T3 KTemp C;-070.2;T4 KTemp C
6490;26-12-2020;23:07:30;-072.1;T1 KTemp C;-070.4;T2 KTemp C;-071.6;T3 KTemp C;-070.1;T4 KTemp C
6491;26-12-2020;23:08:00;-072.2;T1 KTemp C;-070.3;T2 KTemp C;-071.5;T3 KTemp C;-069.9;T4 KTemp C
6492;26-12-2020;23:08:30;-072.7;T1 KTemp C;-070.3;T2 KTemp C;-071.4;T3 KTemp C;-069.9;T4 KTemp C
6493;26-12-2020;23:09:00;-072.0;T1 KTemp C;-070.1;T2 KTemp C;-071.3;T3 KTemp C;-069.9;T4 KTemp C
6494;26-12-2020;23:09:30;-071.3;T1 KTemp C;-070.5;T2 KTemp C;-071.3;T3 KTemp C;-069.8;T4 KTemp C
6495;26-12-2020;23:10:00;-072.7;T1 KTemp C;-071.0;T2 KTemp C;-071.3;T3 KTemp C;-069.8;T4 KTemp C
6496;26-12-2020;23:10:30;-071.1;T1 KTemp C;-071.0;T2 KTemp C;-071.2;T3 KTemp C;-069.8;T4 KTemp C
6497;26-12-2020;23:11:00;-071.7;T1 KTemp C;-070.9;T2 KTemp C;-071.2;T3 KTemp C;-069.8;T4 KTemp C
6498;26-12-2020;23:11:30;-071.0;T1 KTemp C;-070.8;T2 KTemp C;-071.1;T3 KTemp C;-069.8;T4 KTemp C
6499;26-12-2020;23:12:00;-071.0;T1 KTemp C;-070.7;T2 KTemp C;-071.0;T3 KTemp C;-069.7;T4 KTemp C
6500;26-12-2020;23:12:30;-071.8;T1 KTemp C;-070.6;T2 KTemp C;-071.0;T3 KTemp C;-069.7;T4 KTemp C
6501;26-12-2020;23:13:00;-071.0;T1 KTemp C;-070.4;T2 KTemp C;-071.0;T3 KTemp C;-069.7;T4 KTemp C
6502;26-12-2020;23:13:30;-071.9;T1 KTemp C;-070.3;T2 KTemp C;-071.0;T3 KTemp C;-069.7;T4 KTemp C
6503;26-12-2020;23:14:00;-071.7;T1 KTemp C;-070.3;T2 KTemp C;-070.9;T3 KTemp C;-069.6;T4 KTemp C
6504;26-12-2020;23:14:30;-071.7;T1 KTemp C;-070.1;T2 KTemp C;-070.8;T3 KTemp C;-069.6;T4 KTemp C
6505;26-12-2020;23:15:00;-072.7;T1 KTemp C;-070.0;T2 KTemp C;-070.8;T3 KTemp C;-069.6;T4 KTemp C
6506;26-12-2020;23:15:30;-071.0;T1 KTemp C;-069.9;T2 KTemp C;-070.7;T3 KTemp C;-069.5;T4 KTemp C
6507;26-12-2020;23:16:00;-072.7;T1 KTemp C;-069.9;T2 KTemp C;-070.7;T3 KTemp C;-069.4;T4 KTemp C
6508;26-12-2020;23:16:30;-071.7;T1 KTemp C;-069.9;T2 KTemp C;-070.6;T3 KTemp C;-069.4;T4 KTemp C
6509;26-12-2020;23:17:00;-071.6;T1 KTemp C;-069.9;T2 KTemp C;-070.6;T3 KTemp C;-069.4;T4 KTemp C
6510;26-12-2020;23:17:30;-071.6;T1 KTemp C;-069.9;T2 KTemp C;-070.6;T3 KTemp C;-069.4;T4 KTemp C
6511;26-12-2020;23:18:00;-072.4;T1 KTemp C;-069.9;T2 KTemp C;-070.6;T3 KTemp C;-069.3;T4 KTemp C
6512;26-12-2020;23:18:30;-070.7;T1 KTemp C;-069.9;T2 KTemp C;-070.6;T3 KTemp C;-069.3;T4 KTemp C
6513;26-12-2020;23:19:00;-071.6;T1 KTemp C;-069.9;T2 KTemp C;-070.5;T3 KTemp C;-069.3;T4 KTemp C
6514;26-12-2020;23:19:30;-071.7;T1 KTemp C;-070.0;T2 KTemp C;-070.5;T3 KTemp C;-069.3;T4 KTemp C
6515;26-12-2020;23:20:00;-071.4;T1 KTemp C;-070.2;T2 KTemp C;-070.5;T3 KTemp C;-069.3;T4 KTemp C
6516;26-12-2020;23:20:30;-072.4;T1 KTemp C;-070.3;T2 KTemp C;-070.5;T3 KTemp C;-069.3;T4 KTemp C
6517;26-12-2020;23:21:00;-071.3;T1 KTemp C;-070.5;T2 KTemp C;-070.5;T3 KTemp C;-069.3;T4 KTemp C
6518;26-12-2020;23:21:30;-071.6;T1 KTemp C;-070.8;T2 KTemp C;-070.6;T3 KTemp C;-069.3;T4 KTemp C
6519;26-12-2020;23:22:00;-071.5;T1 KTemp C;-071.2;T2 KTemp C;-070.6;T3 KTemp C;-069.4;T4 KTemp C
6520;26-12-2020;23:22:30;-071.2;T1 KTemp C;-071.5;T2 KTemp C;-070.6;T3 KTemp C;-069.5;T4 KTemp C
6521;26-12-2020;23:23:00;-071.5;T1 KTemp C;-072.0;T2 KTemp C;-070.6;T3 KTemp C;-069.6;T4 KTemp C
6522;26-12-2020;23:23:30;-071.6;T1 KTemp C;-072.5;T2 KTemp C;-070.7;T3 KTemp C;-069.7;T4 KTemp C
6523;26-12-2020;23:24:00;-070.6;T1 KTemp C;-073.2;T2 KTemp C;-070.8;T3 KTemp C;-069.8;T4 KTemp C
6524;26-12-2020;23:24:30;-071.4;T1 KTemp C;-074.0;T2 KTemp C;-071.0;T3 KTemp C;-069.9;T4 KTemp C
6525;26-12-2020;23:25:00;-071.1;T1 KTemp C;-074.7;T2 KTemp C;-071.0;T3 KTemp C;-070.1;T4 KTemp C
6526;26-12-2020;23:25:30;-071.6;T1 KTemp C;-075.5;T2 KTemp C;-071.1;T3 KTemp C;-070.3;T4 KTemp C
6527;26-12-2020;23:26:00;-070.9;T1 KTemp C;-076.8;T2 KTemp C;-071.3;T3 KTemp C;-070.3;T4 KTemp C
6528;26-12-2020;23:26:30;-071.7;T1 KTemp C;-078.0;T2 KTemp C;-071.4;T3 KTemp C;-070.5;T4 KTemp C
6529;26-12-2020;23:27:00;-071.0;T1 KTemp C;-078.6;T2 KTemp C;-071.4;T3 KTemp C;-070.5;T4 KTemp C
6530;26-12-2020;23:27:30;-071.4;T1 KTemp C;-079.2;T2 KTemp C;-071.5;T3 KTemp C;-070.7;T4 KTemp C
6531;26-12-2020;23:28:00;-071.9;T1 KTemp C;-079.6;T2 KTemp C;-071.6;T3 KTemp C;-070.9;T4 KTemp C
6532;26-12-2020;23:28:30;-072.3;T1 KTemp C;-079.8;T2 KTemp C;-071.8;T3 KTemp C;-071.1;T4 KTemp C
6533;26-12-2020;23:29:00;-073.2;T1 KTemp C;-080.1;T2 KTemp C;-071.9;T3 KTemp C;-071.4;T4 KTemp C
6534;26-12-2020;23:29:30;-072.4;T1 KTemp C;-080.3;T2 KTemp C;-072.1;T3 KTemp C;-071.6;T4 KTemp C
6535;26-12-2020;23:30:00;-072.6;T1 KTemp C;-080.5;T2 KTemp C;-072.2;T3 KTemp C;-071.8;T4 KTemp C
6536;26-12-2020;23:30:30;-072.6;T1 KTemp C;-080.8;T2 KTemp C;-072.4;T3 KTemp C;-072.0;T4 KTemp C
6537;26-12-2020;23:31:00;-072.9;T1 KTemp C;-080.7;T2 KTemp C;-072.6;T3 KTemp C;-072.2;T4 KTemp C
6538;26-12-2020;23:31:30;-073.2;T1 KTemp C;-080.4;T2 KTemp C;-072.6;T3 KTemp C;-072.4;T4 KTemp C
6539;26-12-2020;23:32:00;-073.2;T1 KTemp C;-080.0;T2 KTemp C;-072.8;T3 KTemp C;-072.6;T4 KTemp C
6540;26-12-2020;23:32:30;-073.3;T1 KTemp C;-079.7;T2 KTemp C;-072.9;T3 KTemp C;-072.7;T4 KTemp C
6541;26-12-2020;23:33:00;-073.0;T1 KTemp C;-079.4;T2 KTemp C;-072.9;T3 KTemp C;-072.8;T4 KTemp C
6542;26-12-2020;23:33:30;-073.4;T1 KTemp C;-079.1;T2 KTemp C;-073.1;T3 KTemp C;-072.9;T4 KTemp C
6543;26-12-2020;23:34:00;-073.6;T1 KTemp C;-078.9;T2 KTemp C;-073.2;T3 KTemp C;-072.9;T4 KTemp C
6544;26-12-2020;23:34:30;-072.6;T1 KTemp C;-078.7;T2 KTemp C;-073.3;T3 KTemp C;-072.9;T4 KTemp C
6545;26-12-2020;23:35:00;-073.8;T1 KTemp C;-078.4;T2 KTemp C;-073.3;T3 KTemp C;-073.0;T4 KTemp C
6546;26-12-2020;23:35:30;-073.7;T1 KTemp C;-078.1;T2 KTemp C;-073.4;T3 KTemp C;-073.0;T4 KTemp C
6547;26-12-2020;23:36:00;-074.8;T1 KTemp C;-077.9;T2 KTemp C;-073.6;T3 KTemp C;-073.1;T4 KTemp C
6548;26-12-2020;23:36:30;-074.1;T1 KTemp C;-077.5;T2 KTemp C;-073.6;T3 KTemp C;-073.1;T4 KTemp C
6549;26-12-2020;23:37:00;-073.9;T1 KTemp C;-077.4;T2 KTemp C;-073.6;T3 KTemp C;-073.1;T4 KTemp C
6550;26-12-2020;23:37:30;-073.1;T1 KTemp C;-077.4;T2 KTemp C;-073.8;T3 KTemp C;-073.2;T4 KTemp C
6551;26-12-2020;23:38:00;-073.6;T1 KTemp C;-077.2;T2 KTemp C;-073.8;T3 KTemp C;-073.3;T4 KTemp C
6552;26-12-2020;23:38:30;-075.3;T1 KTemp C;-077.0;T2 KTemp C;-073.9;T3 KTemp C;-073.2;T4 KTemp C
6553;26-12-2020;23:39:00;-075.3;T1 KTemp C;-076.9;T2 KTemp C;-073.9;T3 KTemp C;-073.2;T4 KTemp C
6554;26-12-2020;23:39:30;-074.3;T1 KTemp C;-076.7;T2 KTemp C;-074.0;T3 KTemp C;-073.3;T4 KTemp C
6555;26-12-2020;23:40:00;-074.5;T1 KTemp C;-076.6;T2 KTemp C;-074.0;T3 KTemp C;-073.3;T4 KTemp C
6556;26-12-2020;23:40:30;-074.5;T1 KTemp C;-076.5;T2 KTemp C;-074.1;T3 KTemp C;-073.2;T4 KTemp C
6557;26-12-2020;23:41:00;-074.5;T1 KTemp C;-076.3;T2 KTemp C;-074.1;T3 KTemp C;-073.1;T4 KTemp C
6558;26-12-2020;23:41:30;-074.5;T1 KTemp C;-076.2;T2 KTemp C;-074.1;T3 KTemp C;-073.2;T4 KTemp C
6559;26-12-2020;23:42:00;-074.8;T1 KTemp C;-076.1;T2 KTemp C;-074.1;T3 KTemp C;-073.2;T4 KTemp C
6560;26-12-2020;23:42:30;-073.8;T1 KTemp C;-075.9;T2 KTemp C;-074.1;T3 KTemp C;-073.1;T4 KTemp C
6561;26-12-2020;23:43:00;-074.5;T1 KTemp C;-075.8;T2 KTemp C;-074.2;T3 KTemp C;-073.1;T4 KTemp C
6562;26-12-2020;23:43:30;-074.6;T1 KTemp C;-075.7;T2 KTemp C;-074.2;T3 KTemp C;-073.1;T4 KTemp C
6563;26-12-2020;23:44:00;-074.5;T1 KTemp C;-075.6;T2 KTemp C;-074.2;T3 KTemp C;-073.0;T4 KTemp C
6564;26-12-2020;23:44:30;-075.5;T1 KTemp C;-075.5;T2 KTemp C;-074.2;T3 KTemp C;-073.0;T4 KTemp C
6565;26-12-2020;23:45:00;-074.4;T1 KTemp C;-075.4;T2 KTemp C;-074.2;T3 KTemp C;-072.9;T4 KTemp C
6566;26-12-2020;23:45:30;-075.2;T1 KTemp C;-075.3;T2 KTemp C;-074.1;T3 KTemp C;-072.9;T4 KTemp C
6567;26-12-2020;23:46:00;-074.5;T1 KTemp C;-075.2;T2 KTemp C;-074.1;T3 KTemp C;-072.8;T4 KTemp C
6568;26-12-2020;23:46:30;-073.8;T1 KTemp C;-075.1;T2 KTemp C;-074.1;T3 KTemp C;-072.8;T4 KTemp C
6569;26-12-2020;23:47:00;-073.8;T1 KTemp C;-074.9;T2 KTemp C;-074.1;T3 KTemp C;-072.7;T4 KTemp C
6570;26-12-2020;23:47:30;-074.6;T1 KTemp C;-074.9;T2 KTemp C;-074.1;T3 KTemp C;-072.8;T4 KTemp C
6571;26-12-2020;23:48:00;-074.6;T1 KTemp C;-074.7;T2 KTemp C;-074.1;T3 KTemp C;-072.8;T4 KTemp C
6572;26-12-2020;23:48:30;-074.5;T1 KTemp C;-074.6;T2 KTemp C;-074.0;T3 KTemp C;-072.8;T4 KTemp C
6573;26-12-2020;23:49:00;-074.5;T1 KTemp C;-074.5;T2 KTemp C;-074.0;T3 KTemp C;-072.7;T4 KTemp C
6574;26-12-2020;23:49:30;-074.5;T1 KTemp C;-074.4;T2 KTemp C;-074.0;T3 KTemp C;-072.7;T4 KTemp C
6575;26-12-2020;23:50:00;-074.4;T1 KTemp C;-074.2;T2 KTemp C;-073.9;T3 KTemp C;-072.6;T4 KTemp C
6576;26-12-2020;23:50:30;-075.3;T1 KTemp C;-074.2;T2 KTemp C;-073.9;T3 KTemp C;-072.6;T4 KTemp C
6577;26-12-2020;23:51:00;-073.6;T1 KTemp C;-074.0;T2 KTemp C;-073.9;T3 KTemp C;-072.6;T4 KTemp C
6578;26-12-2020;23:51:30;-073.6;T1 KTemp C;-073.9;T2 KTemp C;-073.8;T3 KTemp C;-072.6;T4 KTemp C
6579;26-12-2020;23:52:00;-073.5;T1 KTemp C;-073.8;T2 KTemp C;-073.8;T3 KTemp C;-072.5;T4 KTemp C
6580;26-12-2020;23:52:30;-074.2;T1 KTemp C;-073.6;T2 KTemp C;-073.8;T3 KTemp C;-072.5;T4 KTemp C
6581;26-12-2020;23:53:00;-074.2;T1 KTemp C;-073.5;T2 KTemp C;-073.8;T3 KTemp C;-072.4;T4 KTemp C
6582;26-12-2020;23:53:30;-074.2;T1 KTemp C;-073.4;T2 KTemp C;-073.7;T3 KTemp C;-072.4;T4 KTemp C
6583;26-12-2020;23:54:00;-074.2;T1 KTemp C;-073.2;T2 KTemp C;-073.6;T3 KTemp C;-072.4;T4 KTemp C
6584;26-12-2020;23:54:30;-074.2;T1 KTemp C;-073.1;T2 KTemp C;-073.6;T3 KTemp C;-072.3;T4 KTemp C
6585;26-12-2020;23:55:00;-073.7;T1 KTemp C;-073.0;T2 KTemp C;-073.5;T3 KTemp C;-072.2;T4 KTemp C
6586;26-12-2020;23:55:30;-074.0;T1 KTemp C;-072.9;T2 KTemp C;-073.5;T3 KTemp C;-072.1;T4 KTemp C
6587;26-12-2020;23:56:00;-073.9;T1 KTemp C;-072.7;T2 KTemp C;-073.5;T3 KTemp C;-072.1;T4 KTemp C
6588;26-12-2020;23:56:30;-073.9;T1 KTemp C;-072.7;T2 KTemp C;-073.4;T3 KTemp C;-072.0;T4 KTemp C
6589;26-12-2020;23:57:00;-073.8;T1 KTemp C;-072.5;T2 KTemp C;-073.3;T3 KTemp C;-072.0;T4 KTemp C
6590;26-12-2020;23:57:30;-074.6;T1 KTemp C;-072.4;T2 KTemp C;-073.3;T3 KTemp C;-071.9;T4 KTemp C
6591;26-12-2020;23:58:00;-073.9;T1 KTemp C;-072.4;T2 KTemp C;-073.2;T3 KTemp C;-071.8;T4 KTemp C
6592;26-12-2020;23:58:30;-073.7;T1 KTemp C;-072.2;T2 KTemp C;-073.1;T3 KTemp C;-071.7;T4 KTemp C
6593;26-12-2020;23:59:00;-073.7;T1 KTemp C;-072.1;T2 KTemp C;-073.1;T3 KTemp C;-071.7;T4 KTemp C
6594;26-12-2020;23:59:30;-073.5;T1 KTemp C;-072.0;T2 KTemp C;-073.0;T3 KTemp C;-071.7;T4 KTemp C
6595;27-12-2020;0:00:00;-073.6;T1 KTemp C;-072.0;T2 KTemp C;-073.0;T3 KTemp C;-071.7;T4 KTemp C
6596;27-12-2020;0:00:30;-073.6;T1 KTemp C;-071.9;T2 KTemp C;-072.9;T3 KTemp C;-071.5;T4 KTemp C
6597;27-12-2020;0:01:00;-072.6;T1 KTemp C;-071.8;T2 KTemp C;-072.8;T3 KTemp C;-071.4;T4 KTemp C
6598;27-12-2020;0:01:30;-073.2;T1 KTemp C;-071.7;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
6599;27-12-2020;0:02:00;-074.2;T1 KTemp C;-071.7;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
6600;27-12-2020;0:02:30;-072.3;T1 KTemp C;-071.6;T2 KTemp C;-072.7;T3 KTemp C;-071.2;T4 KTemp C
6601;27-12-2020;0:03:00;-073.2;T1 KTemp C;-071.6;T2 KTemp C;-072.6;T3 KTemp C;-071.1;T4 KTemp C
6602;27-12-2020;0:03:30;-073.2;T1 KTemp C;-071.5;T2 KTemp C;-072.5;T3 KTemp C;-071.0;T4 KTemp C
6603;27-12-2020;0:04:00;-074.1;T1 KTemp C;-071.4;T2 KTemp C;-072.4;T3 KTemp C;-071.0;T4 KTemp C
6604;27-12-2020;0:04:30;-072.9;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-070.9;T4 KTemp C
6605;27-12-2020;0:05:00;-072.8;T1 KTemp C;-071.2;T2 KTemp C;-072.3;T3 KTemp C;-070.9;T4 KTemp C
6606;27-12-2020;0:05:30;-073.1;T1 KTemp C;-071.2;T2 KTemp C;-072.2;T3 KTemp C;-070.7;T4 KTemp C
6607;27-12-2020;0:06:00;-071.7;T1 KTemp C;-071.1;T2 KTemp C;-072.1;T3 KTemp C;-070.6;T4 KTemp C
6608;27-12-2020;0:06:30;-071.8;T1 KTemp C;-071.0;T2 KTemp C;-072.1;T3 KTemp C;-070.6;T4 KTemp C
