Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
811;23-01-2021;14:44:45;20,8;T1 KTemp C;-66,2;T2 KTemp C;-65,8;T3 KTemp C;-65,6;T4 KTemp C
813;23-01-2021;14:45:45;20,8;T1 KTemp C;-66,2;T2 KTemp C;-65,6;T3 KTemp C;-65,6;T4 KTemp C
815;23-01-2021;14:46:45;20,8;T1 KTemp C;-66;T2 KTemp C;-65,4;T3 KTemp C;-65,3;T4 KTemp C
817;23-01-2021;14:47:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,1;T3 KTemp C;-65,3;T4 KTemp C
819;23-01-2021;14:48:45;20,8;T1 KTemp C;-65,7;T2 KTemp C;-64,9;T3 KTemp C;-64,7;T4 KTemp C
821;23-01-2021;14:49:45;20,8;T1 KTemp C;-65,7;T2 KTemp C;-64,7;T3 KTemp C;-64,8;T4 KTemp C
823;23-01-2021;14:50:45;20,8;T1 KTemp C;-65,4;T2 KTemp C;-64,4;T3 KTemp C;-64,7;T4 KTemp C
825;23-01-2021;14:51:45;20,8;T1 KTemp C;-65,3;T2 KTemp C;-64,2;T3 KTemp C;-64,3;T4 KTemp C
827;23-01-2021;14:52:45;20,8;T1 KTemp C;-65,1;T2 KTemp C;-63,9;T3 KTemp C;-64,1;T4 KTemp C
829;23-01-2021;14:53:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,8;T3 KTemp C;-63,9;T4 KTemp C
831;23-01-2021;14:54:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-63,8;T3 KTemp C;-63,9;T4 KTemp C
833;23-01-2021;14:55:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,2;T3 KTemp C;-64,1;T4 KTemp C
835;23-01-2021;14:56:45;20,8;T1 KTemp C;-65,3;T2 KTemp C;-64,7;T3 KTemp C;-64,5;T4 KTemp C
837;23-01-2021;14:57:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,1;T3 KTemp C;-65;T4 KTemp C
839;23-01-2021;14:58:45;20,8;T1 KTemp C;-65,8;T2 KTemp C;-65,3;T3 KTemp C;-65,5;T4 KTemp C
841;23-01-2021;14:59:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,7;T3 KTemp C;-65,7;T4 KTemp C
843;23-01-2021;15:00:45;20,8;T1 KTemp C;-66,2;T2 KTemp C;-66;T3 KTemp C;-65,9;T4 KTemp C
845;23-01-2021;15:01:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
847;23-01-2021;15:02:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
849;23-01-2021;15:03:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-66,1;T3 KTemp C;-66,1;T4 KTemp C
851;23-01-2021;15:04:45;20,7;T1 KTemp C;-66,5;T2 KTemp C;-65,9;T3 KTemp C;-66,1;T4 KTemp C
853;23-01-2021;15:05:45;20,7;T1 KTemp C;-66,3;T2 KTemp C;-65,7;T3 KTemp C;-65,6;T4 KTemp C
855;23-01-2021;15:06:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,5;T3 KTemp C;-65,5;T4 KTemp C
857;23-01-2021;15:07:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,3;T3 KTemp C;-65,5;T4 KTemp C
859;23-01-2021;15:08:45;20,7;T1 KTemp C;-66;T2 KTemp C;-65,1;T3 KTemp C;-65,2;T4 KTemp C
861;23-01-2021;15:09:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-64,9;T3 KTemp C;-64,9;T4 KTemp C
863;23-01-2021;15:10:45;20,7;T1 KTemp C;-65,6;T2 KTemp C;-64,7;T3 KTemp C;-64,8;T4 KTemp C
865;23-01-2021;15:11:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,4;T3 KTemp C;-64,7;T4 KTemp C
867;23-01-2021;15:12:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-64,3;T3 KTemp C;-64,4;T4 KTemp C
869;23-01-2021;15:13:45;20,7;T1 KTemp C;-65,1;T2 KTemp C;-64;T3 KTemp C;-64,3;T4 KTemp C
871;23-01-2021;15:14:45;20,7;T1 KTemp C;-65;T2 KTemp C;-64;T3 KTemp C;-64,1;T4 KTemp C
873;23-01-2021;15:15:45;20,7;T1 KTemp C;-65,2;T2 KTemp C;-64,4;T3 KTemp C;-64,2;T4 KTemp C
875;23-01-2021;15:16:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-64,9;T3 KTemp C;-64,9;T4 KTemp C
877;23-01-2021;15:17:45;20,7;T1 KTemp C;-65,7;T2 KTemp C;-65,3;T3 KTemp C;-65,2;T4 KTemp C
879;23-01-2021;15:18:45;20,8;T1 KTemp C;-66;T2 KTemp C;-65,8;T3 KTemp C;-65,5;T4 KTemp C
881;23-01-2021;15:19:45;20,8;T1 KTemp C;-66,1;T2 KTemp C;-66;T3 KTemp C;-65,9;T4 KTemp C
883;23-01-2021;15:20:45;20,8;T1 KTemp C;-66,4;T2 KTemp C;-66,3;T3 KTemp C;-66,1;T4 KTemp C
885;23-01-2021;15:21:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,5;T3 KTemp C;-66,4;T4 KTemp C
887;23-01-2021;15:22:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,4;T3 KTemp C;-66,3;T4 KTemp C
889;23-01-2021;15:23:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,2;T3 KTemp C;-66,1;T4 KTemp C
891;23-01-2021;15:24:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-66;T3 KTemp C;-66,1;T4 KTemp C
893;23-01-2021;15:25:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-65,8;T3 KTemp C;-65,9;T4 KTemp C
895;23-01-2021;15:26:45;20,8;T1 KTemp C;-66,3;T2 KTemp C;-65,5;T3 KTemp C;-65,8;T4 KTemp C
897;23-01-2021;15:27:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
899;23-01-2021;15:28:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,2;T3 KTemp C;-65,2;T4 KTemp C
901;23-01-2021;15:29:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-64,9;T3 KTemp C;-65;T4 KTemp C
903;23-01-2021;15:30:45;20,7;T1 KTemp C;-65,7;T2 KTemp C;-64,8;T3 KTemp C;-64,9;T4 KTemp C
905;23-01-2021;15:31:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-64,5;T3 KTemp C;-64,7;T4 KTemp C
907;23-01-2021;15:32:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,3;T3 KTemp C;-64,7;T4 KTemp C
909;23-01-2021;15:33:45;20,7;T1 KTemp C;-65,2;T2 KTemp C;-64,2;T3 KTemp C;-64,6;T4 KTemp C
911;23-01-2021;15:34:45;20,7;T1 KTemp C;-65,1;T2 KTemp C;-64,1;T3 KTemp C;-64,3;T4 KTemp C
913;23-01-2021;15:35:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-64,5;T3 KTemp C;-64,5;T4 KTemp C
915;23-01-2021;15:36:45;20,7;T1 KTemp C;-65,7;T2 KTemp C;-64,9;T3 KTemp C;-65;T4 KTemp C
917;23-01-2021;15:37:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-65,4;T3 KTemp C;-65,4;T4 KTemp C
919;23-01-2021;15:38:45;20,7;T1 KTemp C;-66;T2 KTemp C;-65,8;T3 KTemp C;-65,8;T4 KTemp C
921;23-01-2021;15:39:45;20,8;T1 KTemp C;-66,2;T2 KTemp C;-66,1;T3 KTemp C;-65,9;T4 KTemp C
923;23-01-2021;15:40:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-66,5;T3 KTemp C;-66,2;T4 KTemp C
925;23-01-2021;15:41:45;20,8;T1 KTemp C;-66,7;T2 KTemp C;-66,5;T3 KTemp C;-66,6;T4 KTemp C
927;23-01-2021;15:42:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,5;T3 KTemp C;-66,5;T4 KTemp C
929;23-01-2021;15:43:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,2;T3 KTemp C;-66,1;T4 KTemp C
931;23-01-2021;15:44:45;20,8;T1 KTemp C;-66,6;T2 KTemp C;-66,1;T3 KTemp C;-66,1;T4 KTemp C
933;23-01-2021;15:45:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-65,8;T3 KTemp C;-65,8;T4 KTemp C
935;23-01-2021;15:46:45;20,8;T1 KTemp C;-66,5;T2 KTemp C;-65,7;T3 KTemp C;-65,7;T4 KTemp C
937;23-01-2021;15:47:45;20,8;T1 KTemp C;-66,2;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
939;23-01-2021;15:48:45;20,7;T1 KTemp C;-66,2;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
941;23-01-2021;15:49:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,1;T3 KTemp C;-65,3;T4 KTemp C
943;23-01-2021;15:50:45;20,7;T1 KTemp C;-65,9;T2 KTemp C;-64,9;T3 KTemp C;-65,1;T4 KTemp C
945;23-01-2021;15:51:45;20,7;T1 KTemp C;-65,7;T2 KTemp C;-64,7;T3 KTemp C;-64,9;T4 KTemp C
947;23-01-2021;15:52:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,5;T3 KTemp C;-64,8;T4 KTemp C
949;23-01-2021;15:53:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,3;T3 KTemp C;-64,6;T4 KTemp C
951;23-01-2021;15:54:45;20,7;T1 KTemp C;-65,2;T2 KTemp C;-64,2;T3 KTemp C;-64,5;T4 KTemp C
953;23-01-2021;15:55:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,6;T3 KTemp C;-64,7;T4 KTemp C
955;23-01-2021;15:56:45;20,7;T1 KTemp C;-65,7;T2 KTemp C;-65,1;T3 KTemp C;-65;T4 KTemp C
957;23-01-2021;15:57:45;20,7;T1 KTemp C;-66;T2 KTemp C;-65,5;T3 KTemp C;-65,4;T4 KTemp C
959;23-01-2021;15:58:45;20,7;T1 KTemp C;-66,2;T2 KTemp C;-65,9;T3 KTemp C;-65,7;T4 KTemp C
961;23-01-2021;15:59:45;20,7;T1 KTemp C;-66,4;T2 KTemp C;-66,2;T3 KTemp C;-66;T4 KTemp C
963;23-01-2021;16:00:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-66,5;T3 KTemp C;-66,2;T4 KTemp C
965;23-01-2021;16:01:45;20,7;T1 KTemp C;-66,9;T2 KTemp C;-66,7;T3 KTemp C;-66,5;T4 KTemp C
967;23-01-2021;16:02:45;20,7;T1 KTemp C;-66,9;T2 KTemp C;-66,5;T3 KTemp C;-66,5;T4 KTemp C
969;23-01-2021;16:03:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,3;T3 KTemp C;-66,4;T4 KTemp C
971;23-01-2021;16:04:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-66,1;T3 KTemp C;-66,2;T4 KTemp C
973;23-01-2021;16:05:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-65,9;T3 KTemp C;-66;T4 KTemp C
975;23-01-2021;16:06:45;20,7;T1 KTemp C;-66,5;T2 KTemp C;-65,7;T3 KTemp C;-65,8;T4 KTemp C
977;23-01-2021;16:07:45;20,7;T1 KTemp C;-66,4;T2 KTemp C;-65,6;T3 KTemp C;-65,7;T4 KTemp C
979;23-01-2021;16:08:45;20,7;T1 KTemp C;-66,3;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
981;23-01-2021;16:09:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,1;T3 KTemp C;-65,3;T4 KTemp C
983;23-01-2021;16:10:45;20,7;T1 KTemp C;-66;T2 KTemp C;-64,9;T3 KTemp C;-65,1;T4 KTemp C
985;23-01-2021;16:11:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-64,8;T3 KTemp C;-64,8;T4 KTemp C
987;23-01-2021;16:12:45;20,7;T1 KTemp C;-65,6;T2 KTemp C;-64,5;T3 KTemp C;-64,8;T4 KTemp C
989;23-01-2021;16:13:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,4;T3 KTemp C;-64,7;T4 KTemp C
991;23-01-2021;16:14:45;20,7;T1 KTemp C;-65,4;T2 KTemp C;-64,3;T3 KTemp C;-64,5;T4 KTemp C
993;23-01-2021;16:15:45;20,7;T1 KTemp C;-65,6;T2 KTemp C;-64,7;T3 KTemp C;-64,8;T4 KTemp C
995;23-01-2021;16:16:45;20,7;T1 KTemp C;-65,9;T2 KTemp C;-65,2;T3 KTemp C;-65,1;T4 KTemp C
997;23-01-2021;16:17:45;20,7;T1 KTemp C;-66,1;T2 KTemp C;-65,6;T3 KTemp C;-65,7;T4 KTemp C
999;23-01-2021;16:18:45;20,7;T1 KTemp C;-66,3;T2 KTemp C;-66;T3 KTemp C;-65,9;T4 KTemp C
1001;23-01-2021;16:19:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
1003;23-01-2021;16:20:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,6;T3 KTemp C;-66,5;T4 KTemp C
1005;23-01-2021;16:21:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,7;T3 KTemp C;-66,6;T4 KTemp C
1007;23-01-2021;16:22:45;20,7;T1 KTemp C;-66,9;T2 KTemp C;-66,6;T3 KTemp C;-66,5;T4 KTemp C
1009;23-01-2021;16:23:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,5;T3 KTemp C;-66,5;T4 KTemp C
1011;23-01-2021;16:24:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,2;T3 KTemp C;-66,4;T4 KTemp C
1013;23-01-2021;16:25:45;20,7;T1 KTemp C;-66,8;T2 KTemp C;-66,1;T3 KTemp C;-66,1;T4 KTemp C
1015;23-01-2021;16:26:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-66;T3 KTemp C;-66;T4 KTemp C
1017;23-01-2021;16:27:45;20,7;T1 KTemp C;-66,6;T2 KTemp C;-65,8;T3 KTemp C;-65,7;T4 KTemp C
1019;23-01-2021;16:28:45;20,7;T1 KTemp C;-66,4;T2 KTemp C;-65,5;T3 KTemp C;-65,6;T4 KTemp C
1021;23-01-2021;16:29:45;20,7;T1 KTemp C;-66,2;T2 KTemp C;-65,3;T3 KTemp C;-65,5;T4 KTemp C
1023;23-01-2021;16:30:45;20,6;T1 KTemp C;-66,2;T2 KTemp C;-65,1;T3 KTemp C;-65,3;T4 KTemp C
1025;23-01-2021;16:31:45;20,6;T1 KTemp C;-65,8;T2 KTemp C;-64,9;T3 KTemp C;-64,9;T4 KTemp C
1027;23-01-2021;16:32:45;20,6;T1 KTemp C;-65,6;T2 KTemp C;-64,6;T3 KTemp C;-64,8;T4 KTemp C
1029;23-01-2021;16:33:45;20,6;T1 KTemp C;-65,4;T2 KTemp C;-64,3;T3 KTemp C;-64,6;T4 KTemp C
1031;23-01-2021;16:34:45;20,6;T1 KTemp C;-65,4;T2 KTemp C;-64,3;T3 KTemp C;-64,4;T4 KTemp C
1033;23-01-2021;16:35:45;20,6;T1 KTemp C;-65,5;T2 KTemp C;-64,7;T3 KTemp C;-64,6;T4 KTemp C
1035;23-01-2021;16:36:45;20,6;T1 KTemp C;-65,9;T2 KTemp C;-65,2;T3 KTemp C;-65,2;T4 KTemp C
1037;23-01-2021;16:37:45;20,6;T1 KTemp C;-66,1;T2 KTemp C;-65,6;T3 KTemp C;-65,8;T4 KTemp C
1039;23-01-2021;16:38:45;20,6;T1 KTemp C;-66,3;T2 KTemp C;-66,1;T3 KTemp C;-65,9;T4 KTemp C
1041;23-01-2021;16:39:45;20,6;T1 KTemp C;-66,6;T2 KTemp C;-66,4;T3 KTemp C;-66,3;T4 KTemp C
1043;23-01-2021;16:40:45;20,6;T1 KTemp C;-66,8;T2 KTemp C;-66,8;T3 KTemp C;-66,5;T4 KTemp C
1045;23-01-2021;16:41:45;20,6;T1 KTemp C;-67;T2 KTemp C;-67;T3 KTemp C;-66,8;T4 KTemp C
1047;23-01-2021;16:42:45;20,6;T1 KTemp C;-67;T2 KTemp C;-66,8;T3 KTemp C;-66,6;T4 KTemp C
1049;23-01-2021;16:43:45;20,6;T1 KTemp C;-67;T2 KTemp C;-66,5;T3 KTemp C;-66,5;T4 KTemp C
1051;23-01-2021;16:44:45;20,6;T1 KTemp C;-66,9;T2 KTemp C;-66,3;T3 KTemp C;-66,3;T4 KTemp C
1053;23-01-2021;16:45:45;20,6;T1 KTemp C;-66,8;T2 KTemp C;-66,1;T3 KTemp C;-66,2;T4 KTemp C
1055;23-01-2021;16:46:45;20,6;T1 KTemp C;-66,7;T2 KTemp C;-65,9;T3 KTemp C;-66,1;T4 KTemp C
1057;23-01-2021;16:47:45;20,6;T1 KTemp C;-66,5;T2 KTemp C;-65,8;T3 KTemp C;-65,8;T4 KTemp C
1059;23-01-2021;16:48:45;20,6;T1 KTemp C;-66,5;T2 KTemp C;-65,5;T3 KTemp C;-65,5;T4 KTemp C
1061;23-01-2021;16:49:45;20,6;T1 KTemp C;-66,3;T2 KTemp C;-65,3;T3 KTemp C;-65,4;T4 KTemp C
1063;23-01-2021;16:50:45;20,6;T1 KTemp C;-66,2;T2 KTemp C;-65,2;T3 KTemp C;-65,4;T4 KTemp C
1065;23-01-2021;16:51:45;20,6;T1 KTemp C;-66;T2 KTemp C;-65;T3 KTemp C;-65,1;T4 KTemp C
1067;23-01-2021;16:52:45;20,6;T1 KTemp C;-65,9;T2 KTemp C;-64,8;T3 KTemp C;-64,9;T4 KTemp C
1069;23-01-2021;16:53:45;20,6;T1 KTemp C;-65,7;T2 KTemp C;-64,6;T3 KTemp C;-64,8;T4 KTemp C
1071;23-01-2021;16:54:45;20,6;T1 KTemp C;-65,5;T2 KTemp C;-64,5;T3 KTemp C;-64,8;T4 KTemp C
1073;23-01-2021;16:55:45;20,6;T1 KTemp C;-65,5;T2 KTemp C;-64,6;T3 KTemp C;-64,8;T4 KTemp C
1075;23-01-2021;16:56:45;20,6;T1 KTemp C;-65,9;T2 KTemp C;-65,1;T3 KTemp C;-65;T4 KTemp C
1077;23-01-2021;16:57:45;20,6;T1 KTemp C;-66,1;T2 KTemp C;-65,6;T3 KTemp C;-65,5;T4 KTemp C
1079;23-01-2021;16:58:45;20,6;T1 KTemp C;-66,3;T2 KTemp C;-66;T3 KTemp C;-66;T4 KTemp C
1081;23-01-2021;16:59:45;20,6;T1 KTemp C;-66,6;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
1083;23-01-2021;17:00:45;20,6;T1 KTemp C;-66,8;T2 KTemp C;-66,6;T3 KTemp C;-66,5;T4 KTemp C
1085;23-01-2021;17:01:45;20,6;T1 KTemp C;-67;T2 KTemp C;-66,9;T3 KTemp C;-66,7;T4 KTemp C
1087;23-01-2021;17:02:45;20,6;T1 KTemp C;-67;T2 KTemp C;-66,9;T3 KTemp C;-66,7;T4 KTemp C
1089;23-01-2021;17:03:45;20,6;T1 KTemp C;-66,9;T2 KTemp C;-66,6;T3 KTemp C;-66,7;T4 KTemp C
1091;23-01-2021;17:04:45;20,6;T1 KTemp C;-67;T2 KTemp C;-66,5;T3 KTemp C;-66,6;T4 KTemp C
1093;23-01-2021;17:05:45;20,6;T1 KTemp C;-66,9;T2 KTemp C;-66,3;T3 KTemp C;-66,3;T4 KTemp C
1095;23-01-2021;17:06:45;20,6;T1 KTemp C;-66,8;T2 KTemp C;-66,1;T3 KTemp C;-66,2;T4 KTemp C
1097;23-01-2021;17:07:45;20,6;T1 KTemp C;-66,6;T2 KTemp C;-65,9;T3 KTemp C;-66;T4 KTemp C
1099;23-01-2021;17:08:45;20,6;T1 KTemp C;-66,6;T2 KTemp C;-65,7;T3 KTemp C;-65,7;T4 KTemp C
1101;23-01-2021;17:09:45;20,6;T1 KTemp C;-66,5;T2 KTemp C;-65,6;T3 KTemp C;-65,6;T4 KTemp C
1103;23-01-2021;17:10:45;20,6;T1 KTemp C;-66,3;T2 KTemp C;-65,3;T3 KTemp C;-65,4;T4 KTemp C
1105;23-01-2021;17:11:45;20,5;T1 KTemp C;-66,1;T2 KTemp C;-65,1;T3 KTemp C;-65,3;T4 KTemp C
1107;23-01-2021;17:12:45;20,5;T1 KTemp C;-66;T2 KTemp C;-64,9;T3 KTemp C;-65,1;T4 KTemp C
1109;23-01-2021;17:13:45;20,5;T1 KTemp C;-65,8;T2 KTemp C;-64,7;T3 KTemp C;-65;T4 KTemp C
1111;23-01-2021;17:14:45;20,5;T1 KTemp C;-65,6;T2 KTemp C;-64,6;T3 KTemp C;-64,8;T4 KTemp C
1113;23-01-2021;17:15:45;20,5;T1 KTemp C;-65,6;T2 KTemp C;-64,6;T3 KTemp C;-64,8;T4 KTemp C
1115;23-01-2021;17:16:45;20,6;T1 KTemp C;-65,9;T2 KTemp C;-65,1;T3 KTemp C;-65;T4 KTemp C
1117;23-01-2021;17:17:45;20,6;T1 KTemp C;-66,2;T2 KTemp C;-65,6;T3 KTemp C;-65,5;T4 KTemp C
1119;23-01-2021;17:18:45;20,5;T1 KTemp C;-66,3;T2 KTemp C;-66;T3 KTemp C;-65,8;T4 KTemp C
1121;23-01-2021;17:19:45;20,5;T1 KTemp C;-66,6;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
1123;23-01-2021;17:20:45;20,5;T1 KTemp C;-66,9;T2 KTemp C;-66,6;T3 KTemp C;-66,5;T4 KTemp C
1125;23-01-2021;17:21:45;20,5;T1 KTemp C;-67;T2 KTemp C;-66,9;T3 KTemp C;-66,7;T4 KTemp C
1127;23-01-2021;17:22:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-67;T3 KTemp C;-66,9;T4 KTemp C
1129;23-01-2021;17:23:45;20,5;T1 KTemp C;-67,1;T2 KTemp C;-66,9;T3 KTemp C;-66,8;T4 KTemp C
1131;23-01-2021;17:24:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-66,7;T3 KTemp C;-66,7;T4 KTemp C
1133;23-01-2021;17:25:45;20,5;T1 KTemp C;-67,1;T2 KTemp C;-66,5;T3 KTemp C;-66,6;T4 KTemp C
1135;23-01-2021;17:26:45;20,5;T1 KTemp C;-66,9;T2 KTemp C;-66,3;T3 KTemp C;-66,3;T4 KTemp C
1137;23-01-2021;17:27:45;20,5;T1 KTemp C;-66,9;T2 KTemp C;-66,2;T3 KTemp C;-66,3;T4 KTemp C
1139;23-01-2021;17:28:45;20,5;T1 KTemp C;-66,7;T2 KTemp C;-66;T3 KTemp C;-65,9;T4 KTemp C
1141;23-01-2021;17:29:45;20,5;T1 KTemp C;-66,6;T2 KTemp C;-65,7;T3 KTemp C;-65,8;T4 KTemp C
1143;23-01-2021;17:30:45;20,5;T1 KTemp C;-66,5;T2 KTemp C;-65,6;T3 KTemp C;-65,7;T4 KTemp C
1145;23-01-2021;17:31:45;20,5;T1 KTemp C;-66,3;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
1147;23-01-2021;17:32:45;20,5;T1 KTemp C;-66,2;T2 KTemp C;-65,1;T3 KTemp C;-65,4;T4 KTemp C
1149;23-01-2021;17:33:45;20,5;T1 KTemp C;-66;T2 KTemp C;-65;T3 KTemp C;-65,2;T4 KTemp C
1151;23-01-2021;17:34:45;20,5;T1 KTemp C;-65,8;T2 KTemp C;-64,8;T3 KTemp C;-65,3;T4 KTemp C
1153;23-01-2021;17:35:45;20,5;T1 KTemp C;-65,7;T2 KTemp C;-64,6;T3 KTemp C;-65,1;T4 KTemp C
1155;23-01-2021;17:36:45;20,5;T1 KTemp C;-65,7;T2 KTemp C;-64,8;T3 KTemp C;-64,8;T4 KTemp C
1157;23-01-2021;17:37:45;20,5;T1 KTemp C;-66;T2 KTemp C;-65,3;T3 KTemp C;-65,3;T4 KTemp C
1159;23-01-2021;17:38:45;20,5;T1 KTemp C;-66,3;T2 KTemp C;-65,8;T3 KTemp C;-65,6;T4 KTemp C
1161;23-01-2021;17:39:45;20,5;T1 KTemp C;-66,5;T2 KTemp C;-66,1;T3 KTemp C;-66,1;T4 KTemp C
1163;23-01-2021;17:40:45;20,5;T1 KTemp C;-66,7;T2 KTemp C;-66,5;T3 KTemp C;-66,3;T4 KTemp C
1165;23-01-2021;17:41:45;20,5;T1 KTemp C;-67;T2 KTemp C;-66,8;T3 KTemp C;-66,6;T4 KTemp C
1167;23-01-2021;17:42:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-67,1;T3 KTemp C;-66,9;T4 KTemp C
1169;23-01-2021;17:43:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-67,1;T3 KTemp C;-66,9;T4 KTemp C
1171;23-01-2021;17:44:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-66,9;T3 KTemp C;-66,9;T4 KTemp C
1173;23-01-2021;17:45:45;20,5;T1 KTemp C;-67,2;T2 KTemp C;-66,7;T3 KTemp C;-66,6;T4 KTemp C
1175;23-01-2021;17:46:45;20,5;T1 KTemp C;-67,1;T2 KTemp C;-66,5;T3 KTemp C;-66,6;T4 KTemp C
1177;23-01-2021;17:47:45;20,5;T1 KTemp C;-67;T2 KTemp C;-66,3;T3 KTemp C;-66,5;T4 KTemp C
1179;23-01-2021;17:48:45;20,5;T1 KTemp C;-66,9;T2 KTemp C;-66,2;T3 KTemp C;-66,3;T4 KTemp C
1181;23-01-2021;17:49:45;20,5;T1 KTemp C;-66,7;T2 KTemp C;-66;T3 KTemp C;-66;T4 KTemp C
1183;23-01-2021;17:50:45;20,5;T1 KTemp C;-66,6;T2 KTemp C;-65,7;T3 KTemp C;-65,9;T4 KTemp C
1185;23-01-2021;17:51:45;20,5;T1 KTemp C;-66,5;T2 KTemp C;-65,6;T3 KTemp C;-65,7;T4 KTemp C
1187;23-01-2021;17:52:45;20,5;T1 KTemp C;-66,3;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
1189;23-01-2021;17:53:45;20,5;T1 KTemp C;-66,1;T2 KTemp C;-65,2;T3 KTemp C;-65,3;T4 KTemp C
1191;23-01-2021;17:54:45;20,5;T1 KTemp C;-66;T2 KTemp C;-65;T3 KTemp C;-65,3;T4 KTemp C
1193;23-01-2021;17:55:45;20,5;T1 KTemp C;-65,8;T2 KTemp C;-64,8;T3 KTemp C;-65,3;T4 KTemp C
1195;23-01-2021;17:56:45;20,5;T1 KTemp C;-65,7;T2 KTemp C;-64,7;T3 KTemp C;-65,1;T4 KTemp C
1197;23-01-2021;17:57:45;20,5;T1 KTemp C;-65,8;T2 KTemp C;-64,9;T3 KTemp C;-65;T4 KTemp C
1199;23-01-2021;17:58:45;20,5;T1 KTemp C;-66,2;T2 KTemp C;-65,4;T3 KTemp C;-65,4;T4 KTemp C
1201;23-01-2021;17:59:45;20,5;T1 KTemp C;-66,3;T2 KTemp C;-65,9;T3 KTemp C;-65,7;T4 KTemp C
1203;23-01-2021;18:00:45;20,5;T1 KTemp C;-66,6;T2 KTemp C;-66,3;T3 KTemp C;-66,2;T4 KTemp C
1205;23-01-2021;18:01:45;20,5;T1 KTemp C;-66,9;T2 KTemp C;-66,7;T3 KTemp C;-66,6;T4 KTemp C
1207;23-01-2021;18:02:45;20,5;T1 KTemp C;-67,1;T2 KTemp C;-66,9;T3 KTemp C;-66,8;T4 KTemp C
