Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
18908;16-01-2021;13:05:09;-67,1;T1 KTemp C;-65,5;T2 KTemp C;-67,4;T3 KTemp C;-65,6;T4 KTemp C
18910;16-01-2021;13:06:09;-67;T1 KTemp C;-65,4;T2 KTemp C;-67,2;T3 KTemp C;-65,5;T4 KTemp C
18912;16-01-2021;13:07:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67;T3 KTemp C;-65,4;T4 KTemp C
18914;16-01-2021;13:08:09;-66,8;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,1;T4 KTemp C
18916;16-01-2021;13:09:09;-66,7;T1 KTemp C;-65,1;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
18918;16-01-2021;13:10:09;-66,6;T1 KTemp C;-65;T2 KTemp C;-66,7;T3 KTemp C;-65,1;T4 KTemp C
18920;16-01-2021;13:11:09;-66,4;T1 KTemp C;-64,7;T2 KTemp C;-66,7;T3 KTemp C;-64,8;T4 KTemp C
18922;16-01-2021;13:12:09;-66,4;T1 KTemp C;-65,1;T2 KTemp C;-66,5;T3 KTemp C;-64,8;T4 KTemp C
18924;16-01-2021;13:13:09;-66,5;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,2;T4 KTemp C
18926;16-01-2021;13:14:09;-66,6;T1 KTemp C;-65,4;T2 KTemp C;-66,4;T3 KTemp C;-65,4;T4 KTemp C
18928;16-01-2021;13:15:09;-66,8;T1 KTemp C;-65,5;T2 KTemp C;-66,5;T3 KTemp C;-65,5;T4 KTemp C
18930;16-01-2021;13:16:09;-67,1;T1 KTemp C;-65,6;T2 KTemp C;-66,7;T3 KTemp C;-65,5;T4 KTemp C
18932;16-01-2021;13:17:09;-67,3;T1 KTemp C;-65,7;T2 KTemp C;-66,9;T3 KTemp C;-65,6;T4 KTemp C
18934;16-01-2021;13:18:09;-67,6;T1 KTemp C;-65,9;T2 KTemp C;-67,2;T3 KTemp C;-65,8;T4 KTemp C
18936;16-01-2021;13:19:09;-67,8;T1 KTemp C;-65,9;T2 KTemp C;-67,5;T3 KTemp C;-65,9;T4 KTemp C
18938;16-01-2021;13:20:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,7;T3 KTemp C;-65,9;T4 KTemp C
18940;16-01-2021;13:21:09;-67,6;T1 KTemp C;-65,9;T2 KTemp C;-67,7;T3 KTemp C;-65,9;T4 KTemp C
18942;16-01-2021;13:22:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,9;T4 KTemp C
18944;16-01-2021;13:23:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,5;T3 KTemp C;-65,8;T4 KTemp C
18946;16-01-2021;13:24:09;-67,3;T1 KTemp C;-65,7;T2 KTemp C;-67,5;T3 KTemp C;-65,7;T4 KTemp C
18948;16-01-2021;13:25:09;-67,2;T1 KTemp C;-65,6;T2 KTemp C;-67,4;T3 KTemp C;-65,6;T4 KTemp C
18950;16-01-2021;13:26:09;-67,1;T1 KTemp C;-65,4;T2 KTemp C;-67,2;T3 KTemp C;-65,5;T4 KTemp C
18952;16-01-2021;13:27:09;-67;T1 KTemp C;-65,4;T2 KTemp C;-67,1;T3 KTemp C;-65,3;T4 KTemp C
18954;16-01-2021;13:28:09;-67;T1 KTemp C;-65,3;T2 KTemp C;-67;T3 KTemp C;-65,4;T4 KTemp C
18956;16-01-2021;13:29:09;-66,8;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,2;T4 KTemp C
18958;16-01-2021;13:30:09;-66,7;T1 KTemp C;-65,1;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
18960;16-01-2021;13:31:09;-66,6;T1 KTemp C;-64,8;T2 KTemp C;-66,7;T3 KTemp C;-64,9;T4 KTemp C
18962;16-01-2021;13:32:09;-66,4;T1 KTemp C;-64,8;T2 KTemp C;-66,6;T3 KTemp C;-64,8;T4 KTemp C
18964;16-01-2021;13:33:09;-66,4;T1 KTemp C;-64,9;T2 KTemp C;-66,5;T3 KTemp C;-64,8;T4 KTemp C
18966;16-01-2021;13:34:09;-66,4;T1 KTemp C;-65,2;T2 KTemp C;-66,4;T3 KTemp C;-65,1;T4 KTemp C
18968;16-01-2021;13:35:09;-66,6;T1 KTemp C;-65,4;T2 KTemp C;-66,4;T3 KTemp C;-65,3;T4 KTemp C
18970;16-01-2021;13:36:09;-66,7;T1 KTemp C;-65,5;T2 KTemp C;-66,5;T3 KTemp C;-65,5;T4 KTemp C
18972;16-01-2021;13:37:09;-67;T1 KTemp C;-65,6;T2 KTemp C;-66,7;T3 KTemp C;-65,5;T4 KTemp C
18974;16-01-2021;13:38:09;-67,3;T1 KTemp C;-65,7;T2 KTemp C;-66,9;T3 KTemp C;-65,7;T4 KTemp C
18976;16-01-2021;13:39:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,2;T3 KTemp C;-65,8;T4 KTemp C
18978;16-01-2021;13:40:09;-67,7;T1 KTemp C;-65,8;T2 KTemp C;-67,4;T3 KTemp C;-65,9;T4 KTemp C
18980;16-01-2021;13:41:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,6;T3 KTemp C;-65,9;T4 KTemp C
18982;16-01-2021;13:42:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
18984;16-01-2021;13:43:09;-67,6;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
18986;16-01-2021;13:44:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
18988;16-01-2021;13:45:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,5;T3 KTemp C;-65,6;T4 KTemp C
18990;16-01-2021;13:46:09;-67,2;T1 KTemp C;-65,5;T2 KTemp C;-67,4;T3 KTemp C;-65,5;T4 KTemp C
18992;16-01-2021;13:47:09;-67,1;T1 KTemp C;-65,5;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
18994;16-01-2021;13:48:09;-67;T1 KTemp C;-65,4;T2 KTemp C;-67,2;T3 KTemp C;-65,5;T4 KTemp C
18996;16-01-2021;13:49:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67,1;T3 KTemp C;-65,2;T4 KTemp C
18998;16-01-2021;13:50:09;-66,8;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,1;T4 KTemp C
19000;16-01-2021;13:51:09;-66,7;T1 KTemp C;-65;T2 KTemp C;-66,9;T3 KTemp C;-65;T4 KTemp C
19002;16-01-2021;13:52:09;-66,6;T1 KTemp C;-64,8;T2 KTemp C;-66,7;T3 KTemp C;-64,8;T4 KTemp C
19004;16-01-2021;13:53:09;-66,4;T1 KTemp C;-64,8;T2 KTemp C;-66,7;T3 KTemp C;-64,8;T4 KTemp C
19006;16-01-2021;13:54:09;-66,3;T1 KTemp C;-64,8;T2 KTemp C;-66,5;T3 KTemp C;-64,8;T4 KTemp C
19008;16-01-2021;13:55:09;-66,4;T1 KTemp C;-65,1;T2 KTemp C;-66,4;T3 KTemp C;-64,9;T4 KTemp C
19010;16-01-2021;13:56:09;-66,4;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,2;T4 KTemp C
19012;16-01-2021;13:57:09;-66,7;T1 KTemp C;-65,5;T2 KTemp C;-66,4;T3 KTemp C;-65,3;T4 KTemp C
19014;16-01-2021;13:58:09;-66,9;T1 KTemp C;-65,5;T2 KTemp C;-66,6;T3 KTemp C;-65,4;T4 KTemp C
19016;16-01-2021;13:59:09;-67,1;T1 KTemp C;-65,5;T2 KTemp C;-66,7;T3 KTemp C;-65,5;T4 KTemp C
19018;16-01-2021;14:00:09;-67,4;T1 KTemp C;-65,8;T2 KTemp C;-67;T3 KTemp C;-65,7;T4 KTemp C
19020;16-01-2021;14:01:09;-67,6;T1 KTemp C;-65,9;T2 KTemp C;-67,3;T3 KTemp C;-65,8;T4 KTemp C
19022;16-01-2021;14:02:09;-67,7;T1 KTemp C;-65,8;T2 KTemp C;-67,6;T3 KTemp C;-65,9;T4 KTemp C
19024;16-01-2021;14:03:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19026;16-01-2021;14:04:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19028;16-01-2021;14:05:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
19030;16-01-2021;14:06:09;-67,4;T1 KTemp C;-65,8;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
19032;16-01-2021;14:07:09;-67,3;T1 KTemp C;-65,5;T2 KTemp C;-67,4;T3 KTemp C;-65,6;T4 KTemp C
19034;16-01-2021;14:08:09;-67,3;T1 KTemp C;-65,5;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19036;16-01-2021;14:09:09;-67,1;T1 KTemp C;-65,4;T2 KTemp C;-67,3;T3 KTemp C;-65,4;T4 KTemp C
19038;16-01-2021;14:10:09;-67;T1 KTemp C;-65,2;T2 KTemp C;-67,2;T3 KTemp C;-65,3;T4 KTemp C
19040;16-01-2021;14:11:09;-66,9;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,2;T4 KTemp C
19042;16-01-2021;14:12:09;-66,7;T1 KTemp C;-65;T2 KTemp C;-66,9;T3 KTemp C;-65;T4 KTemp C
19044;16-01-2021;14:13:09;-66,6;T1 KTemp C;-64,9;T2 KTemp C;-66,7;T3 KTemp C;-64,9;T4 KTemp C
19046;16-01-2021;14:14:09;-66,5;T1 KTemp C;-64,9;T2 KTemp C;-66,7;T3 KTemp C;-64,9;T4 KTemp C
19048;16-01-2021;14:15:09;-66,4;T1 KTemp C;-64,7;T2 KTemp C;-66,6;T3 KTemp C;-64,8;T4 KTemp C
19050;16-01-2021;14:16:09;-66,4;T1 KTemp C;-64,9;T2 KTemp C;-66,4;T3 KTemp C;-64,8;T4 KTemp C
19052;16-01-2021;14:17:09;-66,4;T1 KTemp C;-65,2;T2 KTemp C;-66,3;T3 KTemp C;-65,1;T4 KTemp C
19054;16-01-2021;14:18:09;-66,5;T1 KTemp C;-65,4;T2 KTemp C;-66,4;T3 KTemp C;-65,3;T4 KTemp C
19056;16-01-2021;14:19:09;-66,7;T1 KTemp C;-65,5;T2 KTemp C;-66,5;T3 KTemp C;-65,5;T4 KTemp C
19058;16-01-2021;14:20:09;-67;T1 KTemp C;-65,5;T2 KTemp C;-66,7;T3 KTemp C;-65,5;T4 KTemp C
19060;16-01-2021;14:21:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-66,8;T3 KTemp C;-65,5;T4 KTemp C
19062;16-01-2021;14:22:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,2;T3 KTemp C;-65,7;T4 KTemp C
19064;16-01-2021;14:23:09;-67,8;T1 KTemp C;-65,8;T2 KTemp C;-67,4;T3 KTemp C;-65,9;T4 KTemp C
19066;16-01-2021;14:24:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,6;T3 KTemp C;-65,9;T4 KTemp C
19068;16-01-2021;14:25:09;-67,6;T1 KTemp C;-65,9;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19070;16-01-2021;14:26:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19072;16-01-2021;14:27:09;-67,4;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,7;T4 KTemp C
19074;16-01-2021;14:28:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,5;T3 KTemp C;-65,6;T4 KTemp C
19076;16-01-2021;14:29:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19078;16-01-2021;14:30:09;-67,1;T1 KTemp C;-65,5;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19080;16-01-2021;14:31:09;-67;T1 KTemp C;-65,4;T2 KTemp C;-67,2;T3 KTemp C;-65,5;T4 KTemp C
19082;16-01-2021;14:32:09;-66,9;T1 KTemp C;-65,3;T2 KTemp C;-67;T3 KTemp C;-65,4;T4 KTemp C
19084;16-01-2021;14:33:09;-66,9;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,2;T4 KTemp C
19086;16-01-2021;14:34:09;-66,7;T1 KTemp C;-64,9;T2 KTemp C;-66,8;T3 KTemp C;-65;T4 KTemp C
19088;16-01-2021;14:35:09;-66,5;T1 KTemp C;-64,9;T2 KTemp C;-66,7;T3 KTemp C;-64,9;T4 KTemp C
19090;16-01-2021;14:36:09;-66,6;T1 KTemp C;-64,9;T2 KTemp C;-66,6;T3 KTemp C;-64,9;T4 KTemp C
19092;16-01-2021;14:37:09;-66,4;T1 KTemp C;-64,8;T2 KTemp C;-66,6;T3 KTemp C;-64,7;T4 KTemp C
19094;16-01-2021;14:38:09;-66,4;T1 KTemp C;-65,1;T2 KTemp C;-66,5;T3 KTemp C;-65;T4 KTemp C
19096;16-01-2021;14:39:09;-66,6;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,3;T4 KTemp C
19098;16-01-2021;14:40:09;-66,7;T1 KTemp C;-65,4;T2 KTemp C;-66,5;T3 KTemp C;-65,4;T4 KTemp C
19100;16-01-2021;14:41:09;-66,9;T1 KTemp C;-65,5;T2 KTemp C;-66,6;T3 KTemp C;-65,5;T4 KTemp C
19102;16-01-2021;14:42:09;-67,2;T1 KTemp C;-65,6;T2 KTemp C;-66,9;T3 KTemp C;-65,5;T4 KTemp C
19104;16-01-2021;14:43:09;-67,5;T1 KTemp C;-65,6;T2 KTemp C;-67,1;T3 KTemp C;-65,7;T4 KTemp C
19106;16-01-2021;14:44:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,3;T3 KTemp C;-65,8;T4 KTemp C
19108;16-01-2021;14:45:09;-67,8;T1 KTemp C;-66,1;T2 KTemp C;-67,5;T3 KTemp C;-66;T4 KTemp C
19110;16-01-2021;14:46:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,8;T3 KTemp C;-65,9;T4 KTemp C
19112;16-01-2021;14:47:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19114;16-01-2021;14:48:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,7;T4 KTemp C
19116;16-01-2021;14:49:09;-67,4;T1 KTemp C;-65,7;T2 KTemp C;-67,5;T3 KTemp C;-65,7;T4 KTemp C
19118;16-01-2021;14:50:09;-67,3;T1 KTemp C;-65,5;T2 KTemp C;-67,5;T3 KTemp C;-65,6;T4 KTemp C
19120;16-01-2021;14:51:09;-67,2;T1 KTemp C;-65,4;T2 KTemp C;-67,4;T3 KTemp C;-65,5;T4 KTemp C
19122;16-01-2021;14:52:09;-67,2;T1 KTemp C;-65,5;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19124;16-01-2021;14:53:09;-67;T1 KTemp C;-65,3;T2 KTemp C;-67,2;T3 KTemp C;-65,4;T4 KTemp C
19126;16-01-2021;14:54:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67,1;T3 KTemp C;-65,3;T4 KTemp C
19128;16-01-2021;14:55:09;-66,7;T1 KTemp C;-65,1;T2 KTemp C;-67;T3 KTemp C;-65,2;T4 KTemp C
19130;16-01-2021;14:56:09;-66,7;T1 KTemp C;-65;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
19132;16-01-2021;14:57:09;-66,5;T1 KTemp C;-64,9;T2 KTemp C;-66,7;T3 KTemp C;-65;T4 KTemp C
19134;16-01-2021;14:58:09;-66,4;T1 KTemp C;-64,8;T2 KTemp C;-66,6;T3 KTemp C;-64,9;T4 KTemp C
19136;16-01-2021;14:59:09;-66,4;T1 KTemp C;-64,9;T2 KTemp C;-66,4;T3 KTemp C;-64,9;T4 KTemp C
19138;16-01-2021;15:00:09;-66,5;T1 KTemp C;-65,2;T2 KTemp C;-66,4;T3 KTemp C;-65,2;T4 KTemp C
19140;16-01-2021;15:01:09;-66,7;T1 KTemp C;-65,4;T2 KTemp C;-66,4;T3 KTemp C;-65,4;T4 KTemp C
19142;16-01-2021;15:02:09;-66,7;T1 KTemp C;-65,5;T2 KTemp C;-66,5;T3 KTemp C;-65,5;T4 KTemp C
19144;16-01-2021;15:03:09;-67;T1 KTemp C;-65,5;T2 KTemp C;-66,7;T3 KTemp C;-65,5;T4 KTemp C
19146;16-01-2021;15:04:09;-67,3;T1 KTemp C;-65,7;T2 KTemp C;-66,9;T3 KTemp C;-65,6;T4 KTemp C
19148;16-01-2021;15:05:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,2;T3 KTemp C;-65,8;T4 KTemp C
19150;16-01-2021;15:06:09;-67,8;T1 KTemp C;-66,1;T2 KTemp C;-67,5;T3 KTemp C;-65,9;T4 KTemp C
19152;16-01-2021;15:07:09;-67,7;T1 KTemp C;-66;T2 KTemp C;-67,7;T3 KTemp C;-66,1;T4 KTemp C
19154;16-01-2021;15:08:09;-67,7;T1 KTemp C;-65,8;T2 KTemp C;-67,8;T3 KTemp C;-65,9;T4 KTemp C
19156;16-01-2021;15:09:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19158;16-01-2021;15:10:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19160;16-01-2021;15:11:09;-67,4;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
19162;16-01-2021;15:12:09;-67,2;T1 KTemp C;-65,6;T2 KTemp C;-67,5;T3 KTemp C;-65,6;T4 KTemp C
19164;16-01-2021;15:13:09;-67,1;T1 KTemp C;-65,3;T2 KTemp C;-67,2;T3 KTemp C;-65,4;T4 KTemp C
19166;16-01-2021;15:14:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67,1;T3 KTemp C;-65,3;T4 KTemp C
19168;16-01-2021;15:15:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67;T3 KTemp C;-65,3;T4 KTemp C
19170;16-01-2021;15:16:09;-66,7;T1 KTemp C;-65;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
19172;16-01-2021;15:17:09;-66,6;T1 KTemp C;-65;T2 KTemp C;-66,8;T3 KTemp C;-65;T4 KTemp C
19174;16-01-2021;15:18:09;-66,5;T1 KTemp C;-64,8;T2 KTemp C;-66,7;T3 KTemp C;-64,8;T4 KTemp C
19176;16-01-2021;15:19:09;-66,3;T1 KTemp C;-64,7;T2 KTemp C;-66,6;T3 KTemp C;-64,7;T4 KTemp C
19178;16-01-2021;15:20:09;-66,3;T1 KTemp C;-64,9;T2 KTemp C;-66,4;T3 KTemp C;-64,7;T4 KTemp C
19180;16-01-2021;15:21:09;-66,4;T1 KTemp C;-65,3;T2 KTemp C;-66,3;T3 KTemp C;-65;T4 KTemp C
19182;16-01-2021;15:22:09;-66,5;T1 KTemp C;-65,3;T2 KTemp C;-66,3;T3 KTemp C;-65,2;T4 KTemp C
19184;16-01-2021;15:23:09;-66,6;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,3;T4 KTemp C
19186;16-01-2021;15:24:09;-66,9;T1 KTemp C;-65,5;T2 KTemp C;-66,6;T3 KTemp C;-65,3;T4 KTemp C
19188;16-01-2021;15:25:09;-67,2;T1 KTemp C;-65,6;T2 KTemp C;-66,8;T3 KTemp C;-65,6;T4 KTemp C
19190;16-01-2021;15:26:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67,1;T3 KTemp C;-65,6;T4 KTemp C
19192;16-01-2021;15:27:09;-67,7;T1 KTemp C;-66,1;T2 KTemp C;-67,4;T3 KTemp C;-65,8;T4 KTemp C
19194;16-01-2021;15:28:09;-67,7;T1 KTemp C;-66;T2 KTemp C;-67,5;T3 KTemp C;-66;T4 KTemp C
19196;16-01-2021;15:29:09;-67,7;T1 KTemp C;-65,8;T2 KTemp C;-67,8;T3 KTemp C;-66;T4 KTemp C
19198;16-01-2021;15:30:09;-67,7;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19200;16-01-2021;15:31:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19202;16-01-2021;15:32:09;-67,4;T1 KTemp C;-65,6;T2 KTemp C;-67,6;T3 KTemp C;-65,7;T4 KTemp C
19204;16-01-2021;15:33:09;-67,3;T1 KTemp C;-65,5;T2 KTemp C;-67,4;T3 KTemp C;-65,6;T4 KTemp C
19206;16-01-2021;15:34:09;-67,2;T1 KTemp C;-65,5;T2 KTemp C;-67,4;T3 KTemp C;-65,5;T4 KTemp C
19208;16-01-2021;15:35:09;-67,1;T1 KTemp C;-65,3;T2 KTemp C;-67,3;T3 KTemp C;-65,4;T4 KTemp C
19210;16-01-2021;15:36:09;-67;T1 KTemp C;-65,2;T2 KTemp C;-67,1;T3 KTemp C;-65,4;T4 KTemp C
19212;16-01-2021;15:37:09;-66,8;T1 KTemp C;-65,2;T2 KTemp C;-67;T3 KTemp C;-65,2;T4 KTemp C
19214;16-01-2021;15:38:09;-66,7;T1 KTemp C;-64,9;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
19216;16-01-2021;15:39:09;-66,5;T1 KTemp C;-64,9;T2 KTemp C;-66,7;T3 KTemp C;-64,9;T4 KTemp C
19218;16-01-2021;15:40:09;-66,4;T1 KTemp C;-64,9;T2 KTemp C;-66,6;T3 KTemp C;-64,9;T4 KTemp C
19220;16-01-2021;15:41:09;-66,4;T1 KTemp C;-64,9;T2 KTemp C;-66,5;T3 KTemp C;-64,9;T4 KTemp C
19222;16-01-2021;15:42:09;-66,4;T1 KTemp C;-65,2;T2 KTemp C;-66,4;T3 KTemp C;-65;T4 KTemp C
19224;16-01-2021;15:43:09;-66,5;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,2;T4 KTemp C
19226;16-01-2021;15:44:09;-66,7;T1 KTemp C;-65,4;T2 KTemp C;-66,4;T3 KTemp C;-65,4;T4 KTemp C
19228;16-01-2021;15:45:09;-67;T1 KTemp C;-65,5;T2 KTemp C;-66,5;T3 KTemp C;-65,4;T4 KTemp C
19230;16-01-2021;15:46:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-66,8;T3 KTemp C;-65,5;T4 KTemp C
19232;16-01-2021;15:47:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67,1;T3 KTemp C;-65,6;T4 KTemp C
19234;16-01-2021;15:48:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,3;T3 KTemp C;-65,8;T4 KTemp C
19236;16-01-2021;15:49:09;-67,7;T1 KTemp C;-65,9;T2 KTemp C;-67,6;T3 KTemp C;-65,9;T4 KTemp C
19238;16-01-2021;15:50:09;-67,6;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19240;16-01-2021;15:51:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19242;16-01-2021;15:52:09;-67,4;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
19244;16-01-2021;15:53:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,4;T3 KTemp C;-65,5;T4 KTemp C
19246;16-01-2021;15:54:09;-67,3;T1 KTemp C;-65,5;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19248;16-01-2021;15:55:09;-67,1;T1 KTemp C;-65,4;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19250;16-01-2021;15:56:09;-67;T1 KTemp C;-65,2;T2 KTemp C;-67,2;T3 KTemp C;-65,3;T4 KTemp C
19252;16-01-2021;15:57:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67;T3 KTemp C;-65,1;T4 KTemp C
19254;16-01-2021;15:58:09;-66,7;T1 KTemp C;-65,1;T2 KTemp C;-66,9;T3 KTemp C;-65,1;T4 KTemp C
19256;16-01-2021;15:59:09;-66,6;T1 KTemp C;-65;T2 KTemp C;-66,8;T3 KTemp C;-65;T4 KTemp C
19258;16-01-2021;16:00:09;-66,6;T1 KTemp C;-65;T2 KTemp C;-66,7;T3 KTemp C;-65,1;T4 KTemp C
19260;16-01-2021;16:01:09;-66,5;T1 KTemp C;-64,9;T2 KTemp C;-66,5;T3 KTemp C;-65;T4 KTemp C
19262;16-01-2021;16:02:09;-66,3;T1 KTemp C;-64,9;T2 KTemp C;-66,5;T3 KTemp C;-64,8;T4 KTemp C
19264;16-01-2021;16:03:09;-66,4;T1 KTemp C;-65,1;T2 KTemp C;-66,4;T3 KTemp C;-65;T4 KTemp C
19266;16-01-2021;16:04:09;-66,6;T1 KTemp C;-65,3;T2 KTemp C;-66,4;T3 KTemp C;-65,2;T4 KTemp C
19268;16-01-2021;16:05:09;-66,6;T1 KTemp C;-65,4;T2 KTemp C;-66,5;T3 KTemp C;-65,4;T4 KTemp C
19270;16-01-2021;16:06:09;-66,9;T1 KTemp C;-65,5;T2 KTemp C;-66,6;T3 KTemp C;-65,5;T4 KTemp C
19272;16-01-2021;16:07:09;-67,2;T1 KTemp C;-65,7;T2 KTemp C;-66,8;T3 KTemp C;-65,6;T4 KTemp C
19274;16-01-2021;16:08:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67;T3 KTemp C;-65,7;T4 KTemp C
19276;16-01-2021;16:09:09;-67,7;T1 KTemp C;-66;T2 KTemp C;-67,3;T3 KTemp C;-65,8;T4 KTemp C
19278;16-01-2021;16:10:09;-67,7;T1 KTemp C;-66;T2 KTemp C;-67,6;T3 KTemp C;-65,9;T4 KTemp C
19280;16-01-2021;16:11:09;-67,6;T1 KTemp C;-66;T2 KTemp C;-67,7;T3 KTemp C;-65,9;T4 KTemp C
19282;16-01-2021;16:12:09;-67,5;T1 KTemp C;-65,8;T2 KTemp C;-67,7;T3 KTemp C;-65,8;T4 KTemp C
19284;16-01-2021;16:13:09;-67,5;T1 KTemp C;-65,7;T2 KTemp C;-67,6;T3 KTemp C;-65,8;T4 KTemp C
19286;16-01-2021;16:14:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,5;T3 KTemp C;-65,7;T4 KTemp C
19288;16-01-2021;16:15:09;-67,3;T1 KTemp C;-65,6;T2 KTemp C;-67,4;T3 KTemp C;-65,7;T4 KTemp C
19290;16-01-2021;16:16:09;-67,2;T1 KTemp C;-65,4;T2 KTemp C;-67,3;T3 KTemp C;-65,5;T4 KTemp C
19292;16-01-2021;16:17:09;-67,1;T1 KTemp C;-65,3;T2 KTemp C;-67,2;T3 KTemp C;-65,4;T4 KTemp C
19294;16-01-2021;16:18:09;-66,9;T1 KTemp C;-65,2;T2 KTemp C;-67,1;T3 KTemp C;-65,3;T4 KTemp C
19296;16-01-2021;16:19:09;-66,9;T1 KTemp C;-65,1;T2 KTemp C;-67,1;T3 KTemp C;-65,2;T4 KTemp C
