RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V281;;
1208;2022-03-07 18:05:47;20.7;39.7
1209;2022-03-07 18:10:47;20.6;39.6
1210;2022-03-07 18:15:47;20.6;39.5
1211;2022-03-07 18:20:47;20.5;39.4
1212;2022-03-07 18:25:47;20.5;39.4
1213;2022-03-07 18:30:47;20.5;40.5
1214;2022-03-07 18:35:47;20.4;40.3
1215;2022-03-07 18:40:47;20.4;39.9
1216;2022-03-07 18:45:47;20.4;39.8
1217;2022-03-07 18:50:47;20.3;39.5
1218;2022-03-07 18:55:47;20.3;41
1219;2022-03-07 19:00:47;20.3;40.5
1220;2022-03-07 19:05:47;20.2;42
1221;2022-03-07 19:10:47;20.3;40.7
1222;2022-03-07 19:15:47;20.2;40.3
1223;2022-03-07 19:20:47;20.1;39.9
1224;2022-03-07 19:25:47;20.1;41.8
1225;2022-03-07 19:30:47;20.1;40.5
1226;2022-03-07 19:35:47;20;41.7
1227;2022-03-07 19:40:47;20.1;41.2
1228;2022-03-07 19:45:47;20;41.2
1229;2022-03-07 19:50:47;20;40.6
1230;2022-03-07 19:55:47;19.9;40.2
1231;2022-03-07 20:00:47;19.9;42
1232;2022-03-07 20:05:47;19.9;40.7
1233;2022-03-07 20:10:47;19.9;41.4
1234;2022-03-07 20:15:47;19.8;40.6
1235;2022-03-07 20:20:47;19.8;41.7
1236;2022-03-07 20:25:47;19.8;40.7
1237;2022-03-07 20:30:47;19.8;42.2
1238;2022-03-07 20:35:47;19.9;43.1
1239;2022-03-07 20:40:47;20.1;43.2
1240;2022-03-07 20:45:47;20.3;43.1
1241;2022-03-07 20:50:47;20.4;42.4
1242;2022-03-07 20:55:47;20.4;42.7
1243;2022-03-07 21:00:47;20.5;42.4
1244;2022-03-07 21:05:47;20.5;42.4
1245;2022-03-07 21:10:47;20.6;42.3
1246;2022-03-07 21:15:47;20.8;42.2
1247;2022-03-07 21:20:47;20.9;41.9
1248;2022-03-07 21:25:47;20.9;41.8
1249;2022-03-07 21:30:47;21;41.7
1250;2022-03-07 21:35:47;21;41.6
1251;2022-03-07 21:40:47;21.1;41.5
1252;2022-03-07 21:45:47;21.1;41.4
1253;2022-03-07 21:50:47;21.2;41.3
1254;2022-03-07 21:55:47;21.2;41.3
1255;2022-03-07 22:00:47;21.2;41.2
1256;2022-03-07 22:05:47;21.2;41.1
1257;2022-03-07 22:10:47;21.3;41.1
1258;2022-03-07 22:15:47;21.3;41
1259;2022-03-07 22:20:47;21.3;41
1260;2022-03-07 22:25:47;21.3;40.9
1261;2022-03-07 22:30:47;21.3;40.8
1262;2022-03-07 22:35:47;21.3;40.8
1263;2022-03-07 22:40:47;21.4;40.8
1264;2022-03-07 22:45:47;21.4;40.7
1265;2022-03-07 22:50:47;21.4;40.8
1266;2022-03-07 22:55:47;21.4;40.7
1267;2022-03-07 23:00:47;21.4;40.7
1268;2022-03-07 23:05:47;21.4;40.7
1269;2022-03-07 23:10:47;21.4;40.7
1270;2022-03-07 23:15:47;21.4;40.7
1271;2022-03-07 23:20:47;21.4;40.7
1272;2022-03-07 23:25:47;21.4;40.7
1273;2022-03-07 23:30:47;21.3;40.7
1274;2022-03-07 23:35:47;21.3;40.7
1275;2022-03-07 23:40:47;21.3;40.7
1276;2022-03-07 23:45:47;21.3;40.7
1277;2022-03-07 23:50:47;21.3;40.8
1278;2022-03-07 23:55:47;21.3;40.8
1279;2022-03-08 00:00:47;21.3;40.8
1280;2022-03-08 00:05:47;21.3;40.7
1281;2022-03-08 00:10:47;21.3;40.8
1282;2022-03-08 00:15:47;21.3;40.8
1283;2022-03-08 00:20:47;21.3;40.8
1284;2022-03-08 00:25:47;21.2;40.8
1285;2022-03-08 00:30:47;21.2;40.8
1286;2022-03-08 00:35:47;21.2;40.8
1287;2022-03-08 00:40:47;21.2;40.8
1288;2022-03-08 00:45:47;21.2;40.8
1289;2022-03-08 00:50:47;21.2;40.9
1290;2022-03-08 00:55:47;21.2;40.9
1291;2022-03-08 01:00:47;21.2;40.9
1292;2022-03-08 01:05:47;21.1;40.9
1293;2022-03-08 01:10:47;21.1;40.9
1294;2022-03-08 01:15:47;21.1;40.9
1295;2022-03-08 01:20:47;21.1;40.9
1296;2022-03-08 01:25:47;21.1;40.9
1297;2022-03-08 01:30:47;21.1;40.9
1298;2022-03-08 01:35:47;21.1;41
1299;2022-03-08 01:40:47;21.1;41
1300;2022-03-08 01:45:47;21;41
1301;2022-03-08 01:50:47;21;41
1302;2022-03-08 01:55:47;21;41
1303;2022-03-08 02:00:47;21;41
1304;2022-03-08 02:05:47;21;41.1
1305;2022-03-08 02:10:47;21;41.1
1306;2022-03-08 02:15:47;21;41.1
1307;2022-03-08 02:20:47;21;41.1
1308;2022-03-08 02:25:47;20.9;41.1
1309;2022-03-08 02:30:47;20.9;41.1
1310;2022-03-08 02:35:47;20.9;41.1
1311;2022-03-08 02:40:47;20.9;41.1
1312;2022-03-08 02:45:47;20.9;41.1
1313;2022-03-08 02:50:47;20.9;41.2
1314;2022-03-08 02:55:47;20.9;41.3
1315;2022-03-08 03:00:47;20.9;41.2
1316;2022-03-08 03:05:47;20.9;41.2
1317;2022-03-08 03:10:47;20.9;41.2
1318;2022-03-08 03:15:47;20.9;41.3
1319;2022-03-08 03:20:47;20.9;41.3
1320;2022-03-08 03:25:47;20.8;41.3
1321;2022-03-08 03:30:47;20.8;41.3
1322;2022-03-08 03:35:47;20.8;41.4
1323;2022-03-08 03:40:47;20.8;41.4
1324;2022-03-08 03:45:47;20.8;41.4
1325;2022-03-08 03:50:47;20.8;41.4
1326;2022-03-08 03:55:47;20.8;41.4
1327;2022-03-08 04:00:47;20.8;41.5
1328;2022-03-08 04:05:47;20.7;41.4
1329;2022-03-08 04:10:47;20.7;41.5
1330;2022-03-08 04:15:47;20.7;41.5
1331;2022-03-08 04:20:47;20.7;41.5
1332;2022-03-08 04:25:47;20.7;41.5
1333;2022-03-08 04:30:47;20.7;41.5
1334;2022-03-08 04:35:47;20.7;41.6
1335;2022-03-08 04:40:47;20.6;41.6
1336;2022-03-08 04:45:47;20.6;41.5
1337;2022-03-08 04:50:47;20.6;41.6
1338;2022-03-08 04:55:47;20.6;41.6
1339;2022-03-08 05:00:47;20.6;41.6
1340;2022-03-08 05:05:47;20.6;41.7
1341;2022-03-08 05:10:47;20.6;41.6
1342;2022-03-08 05:15:47;20.6;41.6
1343;2022-03-08 05:20:47;20.6;41.7
1344;2022-03-08 05:25:47;20.5;41.7
1345;2022-03-08 05:30:47;20.5;41.7
1346;2022-03-08 05:35:47;20.5;41.7
1347;2022-03-08 05:40:47;20.5;41.7
1348;2022-03-08 05:45:47;20.5;41.8
1349;2022-03-08 05:50:47;20.5;41.8
1350;2022-03-08 05:55:47;20.5;41.9
1351;2022-03-08 06:00:47;20.5;41.8
1352;2022-03-08 06:05:47;20.5;41.9
1353;2022-03-08 06:10:47;20.4;41.8
1354;2022-03-08 06:15:47;20.4;41.8
1355;2022-03-08 06:20:47;20.4;41.9
1356;2022-03-08 06:25:47;20.4;41.8
1357;2022-03-08 06:30:47;20.4;41.9
1358;2022-03-08 06:35:47;20.4;41.8
1359;2022-03-08 06:40:47;20.4;41.9
1360;2022-03-08 06:45:47;20.4;41.9
1361;2022-03-08 06:50:47;20.3;41.9
1362;2022-03-08 06:55:47;20.3;41.9
1363;2022-03-08 07:00:47;20.3;41.9
1364;2022-03-08 07:05:47;20.3;41.9
1365;2022-03-08 07:10:47;20.3;41.9
1366;2022-03-08 07:15:47;20.3;41.9
1367;2022-03-08 07:20:47;20.3;42
1368;2022-03-08 07:25:47;20.3;42
1369;2022-03-08 07:30:47;20.3;42
1370;2022-03-08 07:35:47;20.3;42
1371;2022-03-08 07:40:47;20.3;42
1372;2022-03-08 07:45:47;20.3;42
1373;2022-03-08 07:50:47;20.3;42
1374;2022-03-08 07:55:47;20.3;42.1
1375;2022-03-08 08:00:47;20.2;42
1376;2022-03-08 08:05:47;20.2;42.1
1377;2022-03-08 08:10:47;20.2;42
1378;2022-03-08 08:15:47;20.2;42
1379;2022-03-08 08:20:47;20.2;42.1
1380;2022-03-08 08:25:47;20.2;42.1
1381;2022-03-08 08:30:47;20.2;42.1
1382;2022-03-08 08:35:47;20.2;42.1
1383;2022-03-08 08:40:47;20.2;42.1
1384;2022-03-08 08:45:47;20.2;42.3
1385;2022-03-08 08:50:47;20.2;43
1386;2022-03-08 08:55:47;20.2;43.6
1387;2022-03-08 09:00:47;20.2;43.8
1388;2022-03-08 09:05:47;20.2;43.8
1389;2022-03-08 09:10:47;20.2;43.8
1390;2022-03-08 09:15:47;20.3;43.8
1391;2022-03-08 09:20:47;20.3;43.8
1392;2022-03-08 09:25:47;20.3;43.9
1393;2022-03-08 09:30:47;20.3;43.9
1394;2022-03-08 09:35:47;20.3;44.1
1395;2022-03-08 09:40:47;20.4;44.1
1396;2022-03-08 09:45:47;20.4;44.1
1397;2022-03-08 09:50:47;20.5;44.3
1398;2022-03-08 09:55:47;20.5;44.3
1399;2022-03-08 10:00:47;20.5;44.4
1400;2022-03-08 10:05:47;20.6;44.6
1401;2022-03-08 10:10:47;20.6;44.5
1402;2022-03-08 10:15:47;20.6;44.7
1403;2022-03-08 10:20:47;20.7;44.9
1404;2022-03-08 10:25:47;20.7;45
1405;2022-03-08 10:30:47;20.8;45.1
1406;2022-03-08 10:35:47;20.8;45.3
1407;2022-03-08 10:40:47;20.9;45.5
1408;2022-03-08 10:45:47;20.9;45.5
1409;2022-03-08 10:50:47;21;45.4
1410;2022-03-08 10:55:47;21;45.3
1411;2022-03-08 11:00:47;21.1;45.4
1412;2022-03-08 11:05:47;21.1;45.5
1413;2022-03-08 11:10:47;21.2;45.4
1414;2022-03-08 11:15:47;21.2;45.3
1415;2022-03-08 11:20:47;21.2;45.3
1416;2022-03-08 11:25:47;21.3;45.3
1417;2022-03-08 11:30:47;21.3;45.3
1418;2022-03-08 11:35:47;21.4;45.3
1419;2022-03-08 11:40:47;21.4;45.3
1420;2022-03-08 11:45:47;21.5;45.3
1421;2022-03-08 11:50:47;21.5;45.3
1422;2022-03-08 11:55:47;21.5;45.2
1423;2022-03-08 12:00:47;21.6;45.1
1424;2022-03-08 12:05:47;21.6;45.3
1425;2022-03-08 12:10:47;21.6;45.5
1426;2022-03-08 12:15:47;21.6;45
1427;2022-03-08 12:20:47;21.5;44.5
1428;2022-03-08 12:25:47;21.5;44.2
1429;2022-03-08 12:30:47;21.5;44
1430;2022-03-08 12:35:47;21.5;43.9
1431;2022-03-08 12:40:47;21.5;43.7
1432;2022-03-08 12:45:47;21.4;44
1433;2022-03-08 12:50:47;21.4;43.7
1434;2022-03-08 12:55:47;21.4;43.6
1435;2022-03-08 13:00:47;21.4;43.6
1436;2022-03-08 13:05:47;21.2;43
1437;2022-03-08 13:10:47;21.1;44
1438;2022-03-08 13:15:47;21.1;44.2
1439;2022-03-08 13:20:47;21;43.3
1440;2022-03-08 13:25:47;21;44.6
1441;2022-03-08 13:30:47;21;45.5
1442;2022-03-08 13:35:47;21;44.7
1443;2022-03-08 13:40:47;20.9;46.2
1444;2022-03-08 13:45:47;21;46.3
1445;2022-03-08 13:50:47;21;46
1446;2022-03-08 13:55:47;21;45.5
1447;2022-03-08 14:00:47;21;45.5
1448;2022-03-08 14:05:47;21;46.2
1449;2022-03-08 14:10:47;21;46.8
1450;2022-03-08 14:15:47;20.9;46.7
1451;2022-03-08 14:20:47;20.9;48.5
1452;2022-03-08 14:25:47;20.9;46.3
1453;2022-03-08 14:30:47;20.9;45.3
1454;2022-03-08 14:35:47;20.9;44.5
1455;2022-03-08 14:40:47;20.8;43.7
1456;2022-03-08 14:45:47;20.8;43.4
1457;2022-03-08 14:50:47;20.8;43.1
1458;2022-03-08 14:55:47;20.8;42.9
1459;2022-03-08 15:00:47;20.9;43.1
1460;2022-03-08 15:05:47;20.9;43.3
1461;2022-03-08 15:10:47;20.9;42.9
1462;2022-03-08 15:15:47;20.9;42.8
1463;2022-03-08 15:20:47;20.9;42.5
1464;2022-03-08 15:25:47;20.9;42.3
1465;2022-03-08 15:30:47;20.9;42
1466;2022-03-08 15:35:47;20.9;43.2
1467;2022-03-08 15:40:47;20.9;42.5
1468;2022-03-08 15:45:47;20.8;42
1469;2022-03-08 15:50:47;20.9;42.5
1470;2022-03-08 15:55:47;20.9;43.1
1471;2022-03-08 16:00:47;20.9;42.4
1472;2022-03-08 16:05:47;20.9;42
1473;2022-03-08 16:10:47;20.8;43.7
1474;2022-03-08 16:15:47;20.9;42.6
1475;2022-03-08 16:20:47;20.9;42.1
1476;2022-03-08 16:25:47;20.8;42.5
1477;2022-03-08 16:30:47;20.9;43.1
1478;2022-03-08 16:35:47;20.8;42.4
1479;2022-03-08 16:40:47;20.9;42.5
1480;2022-03-08 16:45:47;20.9;42.4
1481;2022-03-08 16:50:47;20.9;43.6
1482;2022-03-08 16:55:47;20.9;42.7
1483;2022-03-08 17:00:47;20.9;42.7
1484;2022-03-08 17:05:47;20.9;42.9
1485;2022-03-08 17:10:47;20.9;43.7
1486;2022-03-08 17:15:47;20.9;42.9
1487;2022-03-08 17:20:47;20.8;42.3
1488;2022-03-08 17:25:47;20.8;42.8
1489;2022-03-08 17:30:47;20.7;42.3
1490;2022-03-08 17:35:47;20.7;41.9
1491;2022-03-08 17:40:47;20.6;42.9
1492;2022-03-08 17:45:47;20.6;42.1
1493;2022-03-08 17:50:47;20.5;42.7
1494;2022-03-08 17:55:47;20.5;43
1495;2022-03-08 18:00:47;20.5;42.7
1496;2022-03-08 18:05:47;20.4;43.5
1497;2022-03-08 18:10:47;20.4;42.4
1498;2022-03-08 18:15:47;20.3;41.9
1499;2022-03-08 18:20:47;20.3;42.7
1500;2022-03-08 18:25:47;20.3;42.2
1501;2022-03-08 18:30:47;20.3;43.3
1502;2022-03-08 18:35:47;20.3;42.2
1503;2022-03-08 18:40:47;20.2;42.8
1504;2022-03-08 18:45:47;20.2;42
1505;2022-03-08 18:50:47;20.2;42.5
1506;2022-03-08 18:55:47;20.2;41.9
1507;2022-03-08 19:00:47;20.2;43.1
1508;2022-03-08 19:05:47;20.1;42.6
1509;2022-03-08 19:10:47;20.2;44.2
1510;2022-03-08 19:15:47;20.3;44.7
1511;2022-03-08 19:20:47;20.3;44.2
1512;2022-03-08 19:25:47;20.5;43.8
1513;2022-03-08 19:30:47;20.5;44.4
1514;2022-03-08 19:35:47;20.6;45.1
1515;2022-03-08 19:40:47;20.7;44.6
1516;2022-03-08 19:45:47;20.8;45
1517;2022-03-08 19:50:47;20.9;45
1518;2022-03-08 19:55:47;21;44.7
1519;2022-03-08 20:00:47;21.1;44.5
1520;2022-03-08 20:05:47;21.2;44.3
1521;2022-03-08 20:10:47;21.2;44.1
1522;2022-03-08 20:15:47;21.3;44
1523;2022-03-08 20:20:47;21.4;43.9
1524;2022-03-08 20:25:47;21.4;43.9
1525;2022-03-08 20:30:47;21.4;43.8
1526;2022-03-08 20:35:47;21.4;43.7
1527;2022-03-08 20:40:47;21.5;43.6
1528;2022-03-08 20:45:47;21.5;43.6
1529;2022-03-08 20:50:47;21.5;43.4
1530;2022-03-08 20:55:47;21.5;43.4
1531;2022-03-08 21:00:47;21.5;43.3
1532;2022-03-08 21:05:47;21.5;43.3
1533;2022-03-08 21:10:47;21.5;43.2
1534;2022-03-08 21:15:47;21.5;43.2
1535;2022-03-08 21:20:47;21.5;43.1
1536;2022-03-08 21:25:47;21.5;43
1537;2022-03-08 21:30:47;21.5;43
1538;2022-03-08 21:35:47;21.5;43
1539;2022-03-08 21:40:47;21.5;43
1540;2022-03-08 21:45:47;21.5;43
1541;2022-03-08 21:50:47;21.5;42.9
1542;2022-03-08 21:55:47;21.5;42.9
1543;2022-03-08 22:00:47;21.5;42.9
1544;2022-03-08 22:05:47;21.5;42.9
1545;2022-03-08 22:10:47;21.5;42.9
1546;2022-03-08 22:15:47;21.5;42.9
1547;2022-03-08 22:20:47;21.4;42.9
1548;2022-03-08 22:25:47;21.4;42.9
1549;2022-03-08 22:30:47;21.4;42.9
1550;2022-03-08 22:35:47;21.4;42.8
1551;2022-03-08 22:40:47;21.4;42.9
1552;2022-03-08 22:45:47;21.4;42.9
1553;2022-03-08 22:50:47;21.4;42.9
1554;2022-03-08 22:55:47;21.4;42.9
1555;2022-03-08 23:00:47;21.4;42.9
1556;2022-03-08 23:05:47;21.4;42.9
1557;2022-03-08 23:10:47;21.3;42.9
1558;2022-03-08 23:15:47;21.3;42.9
1559;2022-03-08 23:20:47;21.3;42.9
1560;2022-03-08 23:25:47;21.3;42.9
1561;2022-03-08 23:30:47;21.3;42.9
1562;2022-03-08 23:35:47;21.3;42.9
1563;2022-03-08 23:40:47;21.3;42.9
1564;2022-03-08 23:45:47;21.2;42.9
1565;2022-03-08 23:50:47;21.2;42.9
1566;2022-03-08 23:55:47;21.2;43
1567;2022-03-09 00:00:47;21.2;42.9
1568;2022-03-09 00:05:47;21.2;42.9
1569;2022-03-09 00:10:47;21.2;43
1570;2022-03-09 00:15:47;21.2;42.9
1571;2022-03-09 00:20:47;21.2;42.9
1572;2022-03-09 00:25:47;21.1;43
1573;2022-03-09 00:30:47;21.1;42.9
1574;2022-03-09 00:35:47;21.1;42.9
1575;2022-03-09 00:40:47;21.1;43
1576;2022-03-09 00:45:47;21.1;42.9
1577;2022-03-09 00:50:47;21.1;42.9
1578;2022-03-09 00:55:47;21.1;43
1579;2022-03-09 01:00:47;21;43
1580;2022-03-09 01:05:47;21;42.9
1581;2022-03-09 01:10:47;21;42.9
1582;2022-03-09 01:15:47;21;43
1583;2022-03-09 01:20:47;21;43
1584;2022-03-09 01:25:47;21;42.9
1585;2022-03-09 01:30:47;21;42.9
1586;2022-03-09 01:35:47;21;42.9
1587;2022-03-09 01:40:47;20.9;43
1588;2022-03-09 01:45:47;20.9;43
1589;2022-03-09 01:50:47;20.9;43
1590;2022-03-09 01:55:47;20.9;42.9
1591;2022-03-09 02:00:47;20.9;43
1592;2022-03-09 02:05:47;20.9;43
1593;2022-03-09 02:10:47;20.9;43
1594;2022-03-09 02:15:47;20.9;43.1
1595;2022-03-09 02:20:47;20.9;43
1596;2022-03-09 02:25:47;20.9;42.9
1597;2022-03-09 02:30:47;20.9;43
1598;2022-03-09 02:35:47;20.9;42.9
1599;2022-03-09 02:40:47;20.8;42.9
1600;2022-03-09 02:45:47;20.8;43
1601;2022-03-09 02:50:47;20.8;43
1602;2022-03-09 02:55:47;20.8;43
1603;2022-03-09 03:00:47;20.8;43.1
1604;2022-03-09 03:05:47;20.8;43
1605;2022-03-09 03:10:47;20.8;43
1606;2022-03-09 03:15:47;20.8;43.1
1607;2022-03-09 03:20:47;20.8;43
1608;2022-03-09 03:25:47;20.7;43
1609;2022-03-09 03:30:47;20.7;43.1
1610;2022-03-09 03:35:47;20.7;43
1611;2022-03-09 03:40:47;20.7;43.1
1612;2022-03-09 03:45:47;20.7;43
1613;2022-03-09 03:50:47;20.7;43.1
1614;2022-03-09 03:55:47;20.7;43.1
1615;2022-03-09 04:00:47;20.7;43.1
1616;2022-03-09 04:05:47;20.6;43
1617;2022-03-09 04:10:47;20.6;43
1618;2022-03-09 04:15:47;20.6;43.1
1619;2022-03-09 04:20:47;20.6;43.1
1620;2022-03-09 04:25:47;20.6;43.1
1621;2022-03-09 04:30:47;20.6;43.1
1622;2022-03-09 04:35:47;20.6;43.1
1623;2022-03-09 04:40:47;20.6;43.1
1624;2022-03-09 04:45:47;20.5;43.1
1625;2022-03-09 04:50:47;20.5;43.1
1626;2022-03-09 04:55:47;20.5;43.1
1627;2022-03-09 05:00:47;20.5;43.1
1628;2022-03-09 05:05:47;20.5;43.1
1629;2022-03-09 05:10:47;20.5;43.1
1630;2022-03-09 05:15:47;20.5;43.1
1631;2022-03-09 05:20:47;20.5;43.1
1632;2022-03-09 05:25:47;20.5;43.1
1633;2022-03-09 05:30:47;20.4;43.1
1634;2022-03-09 05:35:47;20.4;43.1
1635;2022-03-09 05:40:47;20.4;43.1
1636;2022-03-09 05:45:47;20.4;43.1
1637;2022-03-09 05:50:47;20.4;43.1
1638;2022-03-09 05:55:47;20.4;43.1
1639;2022-03-09 06:00:47;20.4;43.1
1640;2022-03-09 06:05:47;20.3;43.1
1641;2022-03-09 06:10:47;20.3;43.1
1642;2022-03-09 06:15:47;20.3;43.1
1643;2022-03-09 06:20:47;20.3;43.1
1644;2022-03-09 06:25:47;20.3;43.1
1645;2022-03-09 06:30:47;20.3;43.1
1646;2022-03-09 06:35:47;20.3;43.2
1647;2022-03-09 06:40:47;20.3;43.1
1648;2022-03-09 06:45:47;20.3;43.1
1649;2022-03-09 06:50:47;20.3;43.1
1650;2022-03-09 06:55:47;20.3;43.1
1651;2022-03-09 07:00:47;20.3;43.2
1652;2022-03-09 07:05:47;20.3;43.2
1653;2022-03-09 07:10:47;20.3;43.2
1654;2022-03-09 07:15:47;20.2;43.2
1655;2022-03-09 07:20:47;20.2;43.2
1656;2022-03-09 07:25:47;20.2;43.3
1657;2022-03-09 07:30:47;20.2;43.2
1658;2022-03-09 07:35:47;20.2;43.3
1659;2022-03-09 07:40:47;20.2;43.2
1660;2022-03-09 07:45:47;20.2;43.3
1661;2022-03-09 07:50:47;20.2;43.3
1662;2022-03-09 07:55:47;20.2;43.3
1663;2022-03-09 08:00:47;20.2;43.3
1664;2022-03-09 08:05:47;20.1;43.3
1665;2022-03-09 08:10:47;20.1;43.3
1666;2022-03-09 08:15:47;20.1;43.3
1667;2022-03-09 08:20:47;20.1;43.3
1668;2022-03-09 08:25:47;20.1;43.3
1669;2022-03-09 08:30:47;20.1;43.5
1670;2022-03-09 08:35:47;20.1;43.5
1671;2022-03-09 08:40:47;20.1;43.6
1672;2022-03-09 08:45:47;20.1;43.6
1673;2022-03-09 08:50:47;20.1;43.9
1674;2022-03-09 08:55:47;20.1;44
1675;2022-03-09 09:00:47;20.1;44.9
1676;2022-03-09 09:05:47;20.1;45.4
1677;2022-03-09 09:10:47;20.1;45.2
1678;2022-03-09 09:15:47;20.1;45.2
1679;2022-03-09 09:20:47;20.1;45.1
1680;2022-03-09 09:25:47;20.2;45.1
1681;2022-03-09 09:30:47;20.2;45
1682;2022-03-09 09:35:47;20.2;45.2
1683;2022-03-09 09:40:47;20.2;45.2
1684;2022-03-09 09:45:47;20.3;45.4
1685;2022-03-09 09:50:47;20.3;45.5
1686;2022-03-09 09:55:47;20.4;45.7
1687;2022-03-09 10:00:47;20.5;45.5
1688;2022-03-09 10:05:47;20.5;45.7
1689;2022-03-09 10:10:47;20.5;45.7
1690;2022-03-09 10:15:47;20.5;45.7
1691;2022-03-09 10:20:47;20.5;45.7
1692;2022-03-09 10:25:47;20.5;45.8
1693;2022-03-09 10:30:47;20.6;45.8
1694;2022-03-09 10:35:47;20.6;45.9
1695;2022-03-09 10:40:47;20.7;46
1696;2022-03-09 10:45:47;20.7;46
1697;2022-03-09 10:50:47;20.7;45.9
1698;2022-03-09 10:55:47;20.8;46.1
1699;2022-03-09 11:00:47;20.9;46.1
1700;2022-03-09 11:05:47;20.9;46.1
1701;2022-03-09 11:10:47;20.9;46.1
1702;2022-03-09 11:15:47;20.9;46.2
1703;2022-03-09 11:20:47;21;46.2
1704;2022-03-09 11:25:47;21;46.2
1705;2022-03-09 11:30:47;21;46.2
1706;2022-03-09 11:35:47;21.1;46.2
1707;2022-03-09 11:40:47;21.1;46.3
1708;2022-03-09 11:45:47;21.2;46.2
1709;2022-03-09 11:50:47;21.2;46.2
1710;2022-03-09 11:55:47;21.3;46.2
1711;2022-03-09 12:00:47;21.3;46.2
1712;2022-03-09 12:05:47;21.4;46.2
1713;2022-03-09 12:10:47;21.4;46.1
1714;2022-03-09 12:15:47;21.5;46.2
1715;2022-03-09 12:20:47;21.5;46.1
1716;2022-03-09 12:25:47;21.6;46.1
1717;2022-03-09 12:30:47;21.6;46.2
1718;2022-03-09 12:35:47;21.7;46.1
1719;2022-03-09 12:40:47;21.7;45.8
1720;2022-03-09 12:45:47;21.6;45.3
1721;2022-03-09 12:50:47;21.5;45.2
1722;2022-03-09 12:55:47;21.5;44.9
1723;2022-03-09 13:00:47;21.5;44.8
1724;2022-03-09 13:05:47;21.5;44.7
1725;2022-03-09 13:10:47;21.5;44.5
1726;2022-03-09 13:15:47;21.5;44.8
1727;2022-03-09 13:20:47;21.4;44.2
1728;2022-03-09 13:25:47;21.3;43.9
1729;2022-03-09 13:30:47;21.3;43.6
1730;2022-03-09 13:35:47;21.2;43.4
1731;2022-03-09 13:40:47;21.1;43.3
1732;2022-03-09 13:45:47;21;43.1
1733;2022-03-09 13:50:47;21;45.1
1734;2022-03-09 13:55:47;21;46.6
1735;2022-03-09 14:00:47;20.9;45.5
1736;2022-03-09 14:05:47;20.9;46.7
1737;2022-03-09 14:10:47;21;45.6
1738;2022-03-09 14:15:47;20.9;46.3
1739;2022-03-09 14:20:47;21;45.8
1740;2022-03-09 14:25:47;20.9;44.5
1741;2022-03-09 14:30:47;20.9;44
1742;2022-03-09 14:35:47;20.9;43.3
1743;2022-03-09 14:40:47;20.8;42.9
1744;2022-03-09 14:45:47;20.9;42.7
1745;2022-03-09 14:50:47;20.9;43.7
1746;2022-03-09 14:55:47;20.9;43.2
1747;2022-03-09 15:00:47;20.9;43
1748;2022-03-09 15:05:47;20.9;42.8
1749;2022-03-09 15:10:47;20.9;42.7
1750;2022-03-09 15:15:47;20.9;42.6
1751;2022-03-09 15:20:47;20.9;42.3
1752;2022-03-09 15:25:47;20.9;42.4
1753;2022-03-09 15:30:47;20.9;42.2
1754;2022-03-09 15:35:47;20.9;42.2
1755;2022-03-09 15:40:47;20.9;42.2
1756;2022-03-09 15:45:47;20.9;42.2
1757;2022-03-09 15:50:47;20.9;42.1
1758;2022-03-09 15:55:47;20.9;42.1
1759;2022-03-09 16:00:47;20.9;41.9
1760;2022-03-09 16:05:47;20.9;42.1
1761;2022-03-09 16:10:47;21;42.4
1762;2022-03-09 16:15:47;21.1;42.8
1763;2022-03-09 16:20:47;21.1;42.5
1764;2022-03-09 16:25:47;21.1;42
1765;2022-03-09 16:30:47;21;41.9
1766;2022-03-09 16:35:47;21;41.6
1767;2022-03-09 16:40:47;21;41.3
1768;2022-03-09 16:45:47;20.9;41.2
1769;2022-03-09 16:50:47;20.9;41
1770;2022-03-09 16:55:47;20.9;41.1
1771;2022-03-09 17:00:47;20.9;41.3
1772;2022-03-09 17:05:47;20.9;41.3
1773;2022-03-09 17:10:47;20.9;41.1
1774;2022-03-09 17:15:47;20.9;41
1775;2022-03-09 17:20:47;20.9;40.9
1776;2022-03-09 17:25:47;20.8;40.8
1777;2022-03-09 17:30:47;20.6;40.6
1778;2022-03-09 17:35:47;20.5;40.5
1779;2022-03-09 17:40:47;20.5;41.8
1780;2022-03-09 17:45:47;20.4;41.1
1781;2022-03-09 17:50:47;20.4;42.2
1782;2022-03-09 17:55:47;20.4;42.1
1783;2022-03-09 18:00:47;20.3;42
1784;2022-03-09 18:05:47;20.4;44.2
1785;2022-03-09 18:10:47;20.4;44.4
1786;2022-03-09 18:15:47;20.5;45.1
1787;2022-03-09 18:20:47;20.4;43.5
1788;2022-03-09 18:25:47;20.4;44.6
1789;2022-03-09 18:30:47;20.4;44.1
1790;2022-03-09 18:35:47;20.4;45.2
1791;2022-03-09 18:40:47;20.5;44.6
1792;2022-03-09 18:45:47;20.5;45.3
1793;2022-03-09 18:50:47;20.5;45.7
1794;2022-03-09 18:55:47;20.5;45.6
1795;2022-03-09 19:00:47;20.5;45.3
1796;2022-03-09 19:05:47;20.5;44.9
1797;2022-03-09 19:10:47;20.4;44.8
1798;2022-03-09 19:15:47;20.4;44.5
1799;2022-03-09 19:20:47;20.4;45.7
