RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V299;;
1214;2022-05-20 14:56:40;17,2;58,3
1215;2022-05-20 15:01:40;17,2;58,3
1216;2022-05-20 15:06:40;17,3;58,3
1217;2022-05-20 15:11:40;17,3;58,3
1218;2022-05-20 15:16:40;17,4;58,3
1219;2022-05-20 15:21:40;17,4;58,3
1220;2022-05-20 15:26:40;17,4;57,9
1221;2022-05-20 15:31:40;17,4;57,9
1222;2022-05-20 15:36:40;17,4;57,9
1223;2022-05-20 15:41:40;17,5;57,9
1224;2022-05-20 15:46:40;17,5;57,4
1225;2022-05-20 15:51:40;17,5;57,9
1226;2022-05-20 15:56:40;17,5;57,4
1227;2022-05-20 16:01:40;17,5;57,4
1228;2022-05-20 16:06:40;17,6;57,4
1229;2022-05-20 16:11:40;17,6;57,4
1230;2022-05-20 16:16:40;17,6;57,9
1231;2022-05-20 16:21:40;17,6;57,9
1232;2022-05-20 16:26:40;17,6;57,9
1233;2022-05-20 16:31:40;17,7;57,9
1234;2022-05-20 16:36:40;17,7;57,9
1235;2022-05-20 16:41:40;17,7;57,9
1236;2022-05-20 16:46:40;17,7;58,4
1237;2022-05-20 16:51:40;17,7;58,4
1238;2022-05-20 16:56:40;17,7;58,4
1239;2022-05-20 17:01:40;17,7;58,4
1240;2022-05-20 17:06:40;17,7;58,4
1241;2022-05-20 17:11:40;17,7;58,4
1242;2022-05-20 17:16:40;17,7;58,4
1243;2022-05-20 17:21:40;17,6;58,9
1244;2022-05-20 17:26:40;17,6;58,9
1245;2022-05-20 17:31:40;17,6;59,3
1246;2022-05-20 17:36:40;17,5;59,3
1247;2022-05-20 17:41:40;17,5;59,8
1248;2022-05-20 17:46:40;17,5;59,8
1249;2022-05-20 17:51:40;17,4;60,3
1250;2022-05-20 17:56:40;17,4;60,7
1251;2022-05-20 18:01:40;17,4;60,7
1252;2022-05-20 18:06:40;17,4;60,7
1253;2022-05-20 18:11:40;17,3;61,2
1254;2022-05-20 18:16:40;17,3;61,2
1255;2022-05-20 18:21:40;17,2;61,2
1256;2022-05-20 18:26:40;17,2;61,6
1257;2022-05-20 18:31:40;17,1;61,6
1258;2022-05-20 18:36:40;17,1;61,6
1259;2022-05-20 18:41:40;17;61,6
1260;2022-05-20 18:46:40;17;62,1
1261;2022-05-20 18:51:40;16,9;62,1
1262;2022-05-20 18:56:40;16,9;62,1
1263;2022-05-20 19:01:40;16,9;62,1
1264;2022-05-20 19:06:40;16,8;62
1265;2022-05-20 19:11:40;16,8;62
1266;2022-05-20 19:16:40;16,7;62
1267;2022-05-20 19:21:40;16,7;62
1268;2022-05-20 19:26:40;16,7;62,5
1269;2022-05-20 19:31:40;16,6;62,5
1270;2022-05-20 19:36:40;16,6;62,5
1271;2022-05-20 19:41:40;16,5;62,5
1272;2022-05-20 19:46:40;16,5;62,9
1273;2022-05-20 19:51:40;16,4;62,9
1274;2022-05-20 19:56:40;16,3;62,9
1275;2022-05-20 20:01:40;16,3;62,9
1276;2022-05-20 20:06:40;16,2;62,9
1277;2022-05-20 20:11:40;16,2;62,9
1278;2022-05-20 20:16:40;16,1;62,9
1279;2022-05-20 20:21:40;16;63,3
1280;2022-05-20 20:26:40;16;63,3
1281;2022-05-20 20:31:40;16;63,3
1282;2022-05-20 20:36:40;16;63,3
1283;2022-05-20 20:41:40;15,9;63,3
1284;2022-05-20 20:46:40;15,9;63,3
1285;2022-05-20 20:51:40;15,8;63,3
1286;2022-05-20 20:56:40;15,8;63,3
1287;2022-05-20 21:01:40;15,7;63,3
1288;2022-05-20 21:06:40;15,7;63,3
1289;2022-05-20 21:11:40;15,7;63,7
1290;2022-05-20 21:16:40;15,6;63,7
1291;2022-05-20 21:21:40;15,6;63,7
1292;2022-05-20 21:26:40;15,6;63,7
1293;2022-05-20 21:31:40;15,5;63,7
1294;2022-05-20 21:36:40;15,5;63,7
1295;2022-05-20 21:41:40;15,5;64,1
1296;2022-05-20 21:46:40;15,4;64,1
1297;2022-05-20 21:51:40;15,4;64,1
1298;2022-05-20 21:56:40;15,4;64,1
1299;2022-05-20 22:01:40;15,4;64,1
1300;2022-05-20 22:06:40;15,4;64,1
1301;2022-05-20 22:11:40;15,4;64,6
1302;2022-05-20 22:16:40;15,3;64,6
1303;2022-05-20 22:21:40;15,3;64,6
1304;2022-05-20 22:26:40;15,3;64,6
1305;2022-05-20 22:31:40;15,2;64,6
1306;2022-05-20 22:36:40;15,2;64,6
1307;2022-05-20 22:41:40;15,2;64,5
1308;2022-05-20 22:46:40;15,1;65
1309;2022-05-20 22:51:40;15,1;64,5
1310;2022-05-20 22:56:40;15,1;65
1311;2022-05-20 23:01:40;15;64,5
1312;2022-05-20 23:06:40;15;64,5
1313;2022-05-20 23:11:40;15;64,5
1314;2022-05-20 23:16:40;14,9;65
1315;2022-05-20 23:21:40;14,9;65
1316;2022-05-20 23:26:40;14,9;64,5
1317;2022-05-20 23:31:40;14,8;65
1318;2022-05-20 23:36:40;14,8;65
1319;2022-05-20 23:41:40;14,8;64,9
1320;2022-05-20 23:46:40;14,8;64,9
1321;2022-05-20 23:51:40;14,7;64,9
1322;2022-05-20 23:56:40;14,7;64,9
1323;2022-05-21 00:01:40;14,7;64,9
1324;2022-05-21 00:06:40;14,7;64,9
1325;2022-05-21 00:11:40;14,7;64,9
1326;2022-05-21 00:16:40;14,7;64,9
1327;2022-05-21 00:21:40;14,7;64,9
1328;2022-05-21 00:26:40;14,7;64,9
1329;2022-05-21 00:31:40;14,6;64,9
1330;2022-05-21 00:36:40;14,6;64,9
1331;2022-05-21 00:41:40;14,6;64,9
1332;2022-05-21 00:46:40;14,6;65,4
1333;2022-05-21 00:51:40;14,6;65,4
1334;2022-05-21 00:56:40;14,6;65,4
1335;2022-05-21 01:01:40;14,6;65,4
1336;2022-05-21 01:06:40;14,6;65,4
1337;2022-05-21 01:11:40;14,5;65,4
1338;2022-05-21 01:16:40;14,5;65,4
1339;2022-05-21 01:21:40;14,5;65,3
1340;2022-05-21 01:26:40;14,5;65,3
1341;2022-05-21 01:31:40;14,5;65,3
1342;2022-05-21 01:36:40;14,5;65,3
1343;2022-05-21 01:41:40;14,5;65,3
1344;2022-05-21 01:46:40;14,5;65,8
1345;2022-05-21 01:51:40;14,5;65,8
1346;2022-05-21 01:56:40;14,5;65,8
1347;2022-05-21 02:01:40;14,5;65,8
1348;2022-05-21 02:06:40;14,4;65,8
1349;2022-05-21 02:11:40;14,4;65,8
1350;2022-05-21 02:16:40;14,4;65,8
1351;2022-05-21 02:21:40;14,4;66,2
1352;2022-05-21 02:26:40;14,4;66,2
1353;2022-05-21 02:31:40;14,4;66,2
1354;2022-05-21 02:36:40;14,4;66,2
1355;2022-05-21 02:41:40;14,4;66,2
1356;2022-05-21 02:46:40;14,4;66,2
1357;2022-05-21 02:51:40;14,4;66,2
1358;2022-05-21 02:56:40;14,3;66,2
1359;2022-05-21 03:01:40;14,3;66,7
1360;2022-05-21 03:06:40;14,3;66,7
1361;2022-05-21 03:11:40;14,3;66,7
1362;2022-05-21 03:16:40;14,2;66,7
1363;2022-05-21 03:21:40;14,2;66,7
1364;2022-05-21 03:26:40;14,2;66,7
1365;2022-05-21 03:31:40;14,2;66,6
1366;2022-05-21 03:36:40;14,2;66,6
1367;2022-05-21 03:41:40;14,1;66,6
1368;2022-05-21 03:46:40;14,1;66,6
1369;2022-05-21 03:51:40;14,1;66,6
1370;2022-05-21 03:56:40;14;66,6
1371;2022-05-21 04:01:40;14;66,6
1372;2022-05-21 04:06:40;14;66,6
1373;2022-05-21 04:11:40;14;66,6
1374;2022-05-21 04:16:40;14;66,6
1375;2022-05-21 04:21:40;14;66,6
1376;2022-05-21 04:26:40;14;66,6
1377;2022-05-21 04:31:40;13,9;66,2
1378;2022-05-21 04:36:40;13,9;66,1
1379;2022-05-21 04:41:40;13,9;66,1
1380;2022-05-21 04:46:40;13,9;66,1
1381;2022-05-21 04:51:40;13,8;66,1
1382;2022-05-21 04:56:40;13,8;66,1
1383;2022-05-21 05:01:40;13,7;66,1
1384;2022-05-21 05:06:40;13,7;66,1
1385;2022-05-21 05:11:40;13,7;66,1
1386;2022-05-21 05:16:40;13,7;66,1
1387;2022-05-21 05:21:40;13,6;66,1
1388;2022-05-21 05:26:40;13,6;65,6
1389;2022-05-21 05:31:40;13,6;65,6
1390;2022-05-21 05:36:40;13,5;65,6
1391;2022-05-21 05:41:40;13,5;65,6
1392;2022-05-21 05:46:40;13,5;65,6
1393;2022-05-21 05:51:40;13,4;65,6
1394;2022-05-21 05:56:40;13,4;65,2
1395;2022-05-21 06:01:40;13,4;65,2
1396;2022-05-21 06:06:40;13,4;65,2
1397;2022-05-21 06:11:40;13,4;65,2
1398;2022-05-21 06:16:40;13,4;65,1
1399;2022-05-21 06:21:40;13,4;65,1
1400;2022-05-21 06:26:40;13,3;65,1
1401;2022-05-21 06:31:40;13,3;64,7
1402;2022-05-21 06:36:40;13,3;64,7
1403;2022-05-21 06:41:40;13,3;64,7
1404;2022-05-21 06:46:40;13,3;64,7
1405;2022-05-21 06:51:40;13,3;64,7
1406;2022-05-21 06:56:40;13,2;64,2
1407;2022-05-21 07:01:40;13,2;64,2
1408;2022-05-21 07:06:40;13,2;64,2
1409;2022-05-21 07:11:40;13,2;64,2
1410;2022-05-21 07:16:40;13,1;64,2
1411;2022-05-21 07:21:40;13,1;64,2
1412;2022-05-21 07:26:40;13,1;63,7
1413;2022-05-21 07:31:40;13,1;63,7
1414;2022-05-21 07:36:40;13,1;63,7
1415;2022-05-21 07:41:40;13;63,7
1416;2022-05-21 07:46:40;13;63,7
1417;2022-05-21 07:51:40;13;63,7
1418;2022-05-21 07:56:40;13;63,7
1419;2022-05-21 08:01:40;13;63,3
1420;2022-05-21 08:06:40;12,9;63,3
1421;2022-05-21 08:11:40;12,9;63,3
1422;2022-05-21 08:16:40;12,9;63,3
1423;2022-05-21 08:21:40;12,9;63,3
1424;2022-05-21 08:26:40;12,9;63,2
1425;2022-05-21 08:31:40;12,9;63,3
1426;2022-05-21 08:36:40;12,9;63,3
1427;2022-05-21 08:41:40;12,9;63,3
1428;2022-05-21 08:46:40;12,9;63,3
1429;2022-05-21 08:51:40;12,9;62,8
1430;2022-05-21 08:56:40;12,9;62,8
1431;2022-05-21 09:01:40;12,9;62,8
1432;2022-05-21 09:06:40;13;62,8
1433;2022-05-21 09:11:40;13;62,8
1434;2022-05-21 09:16:40;13;62,4
1435;2022-05-21 09:21:40;13;62,4
1436;2022-05-21 09:26:40;13,1;62,4
1437;2022-05-21 09:31:40;13,1;62,4
1438;2022-05-21 09:36:40;13,2;62,4
1439;2022-05-21 09:41:40;13,2;62,4
1440;2022-05-21 09:46:40;13,2;62,4
1441;2022-05-21 09:51:40;13,3;62,9
1442;2022-05-21 09:56:40;13,3;62,9
1443;2022-05-21 10:01:40;13,4;62,4
1444;2022-05-21 10:06:40;13,4;62,4
1445;2022-05-21 10:11:40;13,4;62,4
1446;2022-05-21 10:16:40;13,4;62,4
1447;2022-05-21 10:21:40;13,5;62,4
1448;2022-05-21 10:26:40;13,5;62,9
1449;2022-05-21 10:31:40;13,6;62,5
1450;2022-05-21 10:36:40;13,6;62,5
1451;2022-05-21 10:41:40;13,7;62,5
1452;2022-05-21 10:46:40;13,7;62,5
1453;2022-05-21 10:51:40;13,8;62,5
1454;2022-05-21 10:56:40;13,8;62,5
1455;2022-05-21 11:01:40;13,9;62,5
1456;2022-05-21 11:06:40;13,9;62,5
1457;2022-05-21 11:11:40;14;62,5
1458;2022-05-21 11:16:40;14;62,1
1459;2022-05-21 11:21:40;14;62,1
1460;2022-05-21 11:26:40;14,1;62,1
1461;2022-05-21 11:31:40;14,2;62,1
1462;2022-05-21 11:36:40;14,2;62,1
1463;2022-05-21 11:41:40;14,3;61,6
1464;2022-05-21 11:46:40;14,4;61,7
1465;2022-05-21 11:51:40;14,4;61,7
1466;2022-05-21 11:56:40;14,5;61,2
1467;2022-05-21 12:01:40;14,6;61,2
1468;2022-05-21 12:06:40;14,6;61,2
1469;2022-05-21 12:11:40;14,7;60,8
1470;2022-05-21 12:16:40;14,7;60,8
1471;2022-05-21 12:21:40;14,7;60,8
1472;2022-05-21 12:26:40;14,8;60,8
1473;2022-05-21 12:31:40;14,9;60,3
1474;2022-05-21 12:36:40;14,9;60,3
1475;2022-05-21 12:41:40;15;60,4
1476;2022-05-21 12:46:40;15,1;60,4
1477;2022-05-21 12:51:40;15,1;60,4
1478;2022-05-21 12:56:40;15,2;59,9
1479;2022-05-21 13:01:40;15,3;59,9
1480;2022-05-21 13:06:40;15,3;59,9
1481;2022-05-21 13:11:40;15,4;59,9
1482;2022-05-21 13:16:40;15,4;59,9
1483;2022-05-21 13:21:40;15,4;60
1484;2022-05-21 13:26:40;15,5;60
1485;2022-05-21 13:31:40;15,5;60
1486;2022-05-21 13:36:40;15,6;60
1487;2022-05-21 13:41:40;15,7;60
1488;2022-05-21 13:46:40;15,7;60
1489;2022-05-21 13:51:40;15,8;60
1490;2022-05-21 13:56:40;15,9;60
1491;2022-05-21 14:01:40;15,9;60
1492;2022-05-21 14:06:40;16;60
1493;2022-05-21 14:11:40;16;59,6
1494;2022-05-21 14:16:40;16;59,6
1495;2022-05-21 14:21:40;16,1;60,1
1496;2022-05-21 14:26:40;16,2;60,1
1497;2022-05-21 14:31:40;16,3;60,6
1498;2022-05-21 14:36:40;16,4;60,6
1499;2022-05-21 14:41:40;16,4;60,6
1500;2022-05-21 14:46:40;16,5;60,6
1501;2022-05-21 14:51:40;16,6;60,6
1502;2022-05-21 14:56:40;16,7;61,1
1503;2022-05-21 15:01:40;16,7;61,1
1504;2022-05-21 15:06:40;16,8;61,1
1505;2022-05-21 15:11:40;16,9;61,1
1506;2022-05-21 15:16:40;16,9;61,1
1507;2022-05-21 15:21:40;17;60,7
1508;2022-05-21 15:26:40;17;60,2
1509;2022-05-21 15:31:40;17,1;59,7
1510;2022-05-21 15:36:40;17,2;59,3
1511;2022-05-21 15:41:40;17,2;59,3
1512;2022-05-21 15:46:40;17,3;59,3
1513;2022-05-21 15:51:40;17,3;58,8
1514;2022-05-21 15:56:40;17,3;58,8
1515;2022-05-21 16:01:40;17,4;58,3
1516;2022-05-21 16:06:40;17,4;58,4
1517;2022-05-21 16:11:40;17,4;58,4
1518;2022-05-21 16:16:40;17,4;58,4
1519;2022-05-21 16:21:40;17,4;58,4
1520;2022-05-21 16:26:40;17,4;58,4
1521;2022-05-21 16:31:40;17,5;58,4
1522;2022-05-21 16:36:40;17,5;58,4
1523;2022-05-21 16:41:40;17,5;58,4
1524;2022-05-21 16:46:40;17,5;58,4
1525;2022-05-21 16:51:40;17,5;58,4
1526;2022-05-21 16:56:40;17,5;58,4
1527;2022-05-21 17:01:40;17,5;58,4
1528;2022-05-21 17:06:40;17,5;58,4
1529;2022-05-21 17:11:40;17,5;58,4
1530;2022-05-21 17:16:40;17,4;58,4
1531;2022-05-21 17:21:40;17,4;58,4
1532;2022-05-21 17:26:40;17,4;58,4
1533;2022-05-21 17:31:40;17,4;58,4
1534;2022-05-21 17:36:40;17,4;58,8
1535;2022-05-21 17:41:40;17,3;58,3
1536;2022-05-21 17:46:40;17,3;58,3
1537;2022-05-21 17:51:40;17,2;58,3
1538;2022-05-21 17:56:40;17,2;58,3
1539;2022-05-21 18:01:40;17,1;58,3
1540;2022-05-21 18:06:40;17,1;58,3
1541;2022-05-21 18:11:40;17;58,3
1542;2022-05-21 18:16:40;17;58,3
1543;2022-05-21 18:21:40;16,9;58,3
1544;2022-05-21 18:26:40;16,9;58,3
1545;2022-05-21 18:31:40;16,8;58,3
1546;2022-05-21 18:36:40;16,8;58,3
1547;2022-05-21 18:41:40;16,7;58,3
1548;2022-05-21 18:46:40;16,7;58,2
1549;2022-05-21 18:51:40;16,7;58,2
1550;2022-05-21 18:56:40;16,6;58,2
1551;2022-05-21 19:01:40;16,6;58,2
1552;2022-05-21 19:06:40;16,5;58,7
1553;2022-05-21 19:11:40;16,5;58,7
1554;2022-05-21 19:16:40;16,5;58,7
1555;2022-05-21 19:21:40;16,4;59,2
1556;2022-05-21 19:26:40;16,3;59,1
1557;2022-05-21 19:31:40;16,3;59,1
1558;2022-05-21 19:36:40;16,2;59,1
1559;2022-05-21 19:41:40;16,2;59,1
1560;2022-05-21 19:46:40;16,1;59,1
1561;2022-05-21 19:51:40;16,1;59,6
1562;2022-05-21 19:56:40;16,1;59,6
1563;2022-05-21 20:01:40;16;59,6
1564;2022-05-21 20:06:40;16;59,6
1565;2022-05-21 20:11:40;16;59,6
1566;2022-05-21 20:16:40;16;59,6
1567;2022-05-21 20:21:40;16;60
1568;2022-05-21 20:26:40;15,9;60
1569;2022-05-21 20:31:40;15,9;60
1570;2022-05-21 20:36:40;15,9;60
1571;2022-05-21 20:41:40;15,8;60
1572;2022-05-21 20:46:40;15,8;60
1573;2022-05-21 20:51:40;15,8;60,5
1574;2022-05-21 20:56:40;15,7;60,5
1575;2022-05-21 21:01:40;15,7;60,5
1576;2022-05-21 21:06:40;15,7;60,5
1577;2022-05-21 21:11:40;15,7;60,5
1578;2022-05-21 21:16:40;15,7;60,5
1579;2022-05-21 21:21:40;15,6;60,5
1580;2022-05-21 21:26:40;15,6;60,5
1581;2022-05-21 21:31:40;15,6;60
1582;2022-05-21 21:36:40;15,6;60,5
1583;2022-05-21 21:41:40;15,6;60,4
1584;2022-05-21 21:46:40;15,6;60,4
1585;2022-05-21 21:51:40;15,5;60,4
1586;2022-05-21 21:56:40;15,5;60,4
1587;2022-05-21 22:01:40;15,5;60,4
1588;2022-05-21 22:06:40;15,5;60,4
1589;2022-05-21 22:11:40;15,5;60,4
1590;2022-05-21 22:16:40;15,4;60,4
1591;2022-05-21 22:21:40;15,4;60,4
1592;2022-05-21 22:26:40;15,4;60,4
1593;2022-05-21 22:31:40;15,4;60,4
1594;2022-05-21 22:36:40;15,4;60,4
1595;2022-05-21 22:41:40;15,4;60,4
1596;2022-05-21 22:46:40;15,4;60,4
1597;2022-05-21 22:51:40;15,4;60,4
1598;2022-05-21 22:56:40;15,4;60,4
1599;2022-05-21 23:01:40;15,3;60,4
1600;2022-05-21 23:06:40;15,3;60,4
1601;2022-05-21 23:11:40;15,3;60,4
1602;2022-05-21 23:16:40;15,3;60,4
1603;2022-05-21 23:21:40;15,3;60,4
1604;2022-05-21 23:26:40;15,3;60,4
1605;2022-05-21 23:31:40;15,3;60,4
1606;2022-05-21 23:36:40;15,2;60,4
1607;2022-05-21 23:41:40;15,2;60,4
1608;2022-05-21 23:46:40;15,2;60,4
1609;2022-05-21 23:51:40;15,2;60,4
1610;2022-05-21 23:56:40;15,2;60,4
1611;2022-05-22 00:01:40;15,1;60,4
1612;2022-05-22 00:06:40;15,1;60,4
1613;2022-05-22 00:11:40;15,1;60,4
1614;2022-05-22 00:16:40;15,1;60,4
1615;2022-05-22 00:21:40;15,1;60,4
1616;2022-05-22 00:26:40;15,1;60,4
1617;2022-05-22 00:31:40;15;60,4
1618;2022-05-22 00:36:40;15;60,4
1619;2022-05-22 00:41:40;15;59,9
1620;2022-05-22 00:46:40;15;59,9
1621;2022-05-22 00:51:40;15;59,9
1622;2022-05-22 00:56:40;15;59,9
1623;2022-05-22 01:01:40;14,9;59,9
1624;2022-05-22 01:06:40;14,9;59,9
1625;2022-05-22 01:11:40;14,9;59,9
1626;2022-05-22 01:16:40;14,9;59,9
1627;2022-05-22 01:21:40;14,9;59,9
1628;2022-05-22 01:26:40;14,9;59,9
1629;2022-05-22 01:31:40;14,8;59,9
1630;2022-05-22 01:36:40;14,8;59,9
1631;2022-05-22 01:41:40;14,8;59,9
1632;2022-05-22 01:46:40;14,8;59,9
1633;2022-05-22 01:51:40;14,8;59,9
1634;2022-05-22 01:56:40;14,8;59,9
1635;2022-05-22 02:01:40;14,8;59,8
1636;2022-05-22 02:06:40;14,8;59,8
1637;2022-05-22 02:11:40;14,7;59,8
1638;2022-05-22 02:16:40;14,7;59,4
1639;2022-05-22 02:21:40;14,7;59,4
1640;2022-05-22 02:26:40;14,7;59,4
1641;2022-05-22 02:31:40;14,7;59,4
1642;2022-05-22 02:36:40;14,7;59,4
1643;2022-05-22 02:41:40;14,7;59,4
1644;2022-05-22 02:46:40;14,7;59,4
1645;2022-05-22 02:51:40;14,7;59,4
1646;2022-05-22 02:56:40;14,7;59,4
1647;2022-05-22 03:01:40;14,7;59,4
1648;2022-05-22 03:06:40;14,7;59,4
1649;2022-05-22 03:11:40;14,7;59,4
1650;2022-05-22 03:16:40;14,7;59,4
1651;2022-05-22 03:21:40;14,7;59,4
1652;2022-05-22 03:26:40;14,7;59,4
1653;2022-05-22 03:31:40;14,6;59,4
1654;2022-05-22 03:36:40;14,6;59,4
1655;2022-05-22 03:41:40;14,6;59,3
1656;2022-05-22 03:46:40;14,6;59,3
1657;2022-05-22 03:51:40;14,6;59,3
1658;2022-05-22 03:56:40;14,6;59,3
1659;2022-05-22 04:01:40;14,6;59,3
1660;2022-05-22 04:06:40;14,6;59,3
1661;2022-05-22 04:11:40;14,6;59,3
1662;2022-05-22 04:16:40;14,6;59,3
1663;2022-05-22 04:21:40;14,6;59,3
1664;2022-05-22 04:26:40;14,6;59,3
1665;2022-05-22 04:31:40;14,5;59,3
1666;2022-05-22 04:36:40;14,5;59,3
1667;2022-05-22 04:41:40;14,5;59,3
1668;2022-05-22 04:46:40;14,5;59,3
1669;2022-05-22 04:51:40;14,5;59,3
1670;2022-05-22 04:56:40;14,5;59,3
1671;2022-05-22 05:01:40;14,5;59,3
1672;2022-05-22 05:06:40;14,5;59,3
1673;2022-05-22 05:11:40;14,5;59,3
1674;2022-05-22 05:16:40;14,5;58,9
1675;2022-05-22 05:21:40;14,5;58,9
1676;2022-05-22 05:26:40;14,5;58,9
1677;2022-05-22 05:31:40;14,5;58,9
1678;2022-05-22 05:36:40;14,5;58,9
1679;2022-05-22 05:41:40;14,5;58,9
1680;2022-05-22 05:46:40;14,5;58,9
1681;2022-05-22 05:51:40;14,5;58,9
1682;2022-05-22 05:56:40;14,5;58,9
1683;2022-05-22 06:01:40;14,5;58,9
1684;2022-05-22 06:06:40;14,5;58,9
1685;2022-05-22 06:11:40;14,4;58,9
1686;2022-05-22 06:16:40;14,4;58,9
1687;2022-05-22 06:21:40;14,4;58,9
1688;2022-05-22 06:26:40;14,4;58,9
1689;2022-05-22 06:31:40;14,4;58,9
1690;2022-05-22 06:36:40;14,4;58,9
1691;2022-05-22 06:41:40;14,4;58,9
1692;2022-05-22 06:46:40;14,4;58,9
1693;2022-05-22 06:51:40;14,4;58,9
1694;2022-05-22 06:56:40;14,4;58,4
1695;2022-05-22 07:01:40;14,4;58,4
1696;2022-05-22 07:06:40;14,4;58,4
1697;2022-05-22 07:11:40;14,4;58,4
1698;2022-05-22 07:16:40;14,4;58,4
1699;2022-05-22 07:21:40;14,4;58,4
1700;2022-05-22 07:26:40;14,4;58,4
1701;2022-05-22 07:31:40;14,4;58,4
1702;2022-05-22 07:36:40;14,4;58,4
1703;2022-05-22 07:41:40;14,4;58,4
1704;2022-05-22 07:46:40;14,3;58,4
1705;2022-05-22 07:51:40;14,3;58,4
1706;2022-05-22 07:56:40;14,3;58,4
1707;2022-05-22 08:01:40;14,3;57,9
1708;2022-05-22 08:06:40;14,3;57,9
1709;2022-05-22 08:11:40;14,3;57,9
1710;2022-05-22 08:16:40;14,3;57,9
1711;2022-05-22 08:21:40;14,3;57,9
1712;2022-05-22 08:26:40;14,3;57,9
1713;2022-05-22 08:31:40;14,3;57,9
1714;2022-05-22 08:36:40;14,3;57,9
1715;2022-05-22 08:41:40;14,3;57,9
1716;2022-05-22 08:46:40;14,3;57,9
1717;2022-05-22 08:51:40;14,3;57,9
1718;2022-05-22 08:56:40;14,4;57,9
1719;2022-05-22 09:01:40;14,4;57,9
1720;2022-05-22 09:06:40;14,4;57,9
1721;2022-05-22 09:11:40;14,4;57,4
1722;2022-05-22 09:16:40;14,4;57,4
1723;2022-05-22 09:21:40;14,4;57,4
1724;2022-05-22 09:26:40;14,5;57,4
1725;2022-05-22 09:31:40;14,5;57,4
1726;2022-05-22 09:36:40;14,5;57,4
1727;2022-05-22 09:41:40;14,5;57,4
1728;2022-05-22 09:46:40;14,6;57,4
1729;2022-05-22 09:51:40;14,6;57,4
1730;2022-05-22 09:56:40;14,6;57
1731;2022-05-22 10:01:40;14,6;57
1732;2022-05-22 10:06:40;14,7;57
1733;2022-05-22 10:11:40;14,7;57
1734;2022-05-22 10:16:40;14,7;57
1735;2022-05-22 10:21:40;14,7;57
1736;2022-05-22 10:26:40;14,7;57
1737;2022-05-22 10:31:40;14,7;57
1738;2022-05-22 10:36:40;14,8;57
1739;2022-05-22 10:41:40;14,8;57
1740;2022-05-22 10:46:40;14,8;57
1741;2022-05-22 10:51:40;14,8;57
1742;2022-05-22 10:56:40;14,9;56,5
1743;2022-05-22 11:01:40;14,9;56,5
1744;2022-05-22 11:06:40;14,9;56,5
1745;2022-05-22 11:11:40;15;56,5
1746;2022-05-22 11:16:40;15;56,6
1747;2022-05-22 11:21:40;15;56,6
1748;2022-05-22 11:26:40;15;56,6
1749;2022-05-22 11:31:40;15,1;56,6
1750;2022-05-22 11:36:40;15,1;56,1
1751;2022-05-22 11:41:40;15,1;56,1
1752;2022-05-22 11:46:40;15,2;56,1
1753;2022-05-22 11:51:40;15,2;56,1
1754;2022-05-22 11:56:40;15,2;56,1
1755;2022-05-22 12:01:40;15,2;56,1
1756;2022-05-22 12:06:40;15,3;56,1
1757;2022-05-22 12:11:40;15,3;56,1
1758;2022-05-22 12:16:40;15,3;56,1
1759;2022-05-22 12:21:40;15,3;56,1
1760;2022-05-22 12:26:40;15,4;56,1
1761;2022-05-22 12:31:40;15,4;56,1
1762;2022-05-22 12:36:40;15,4;56,1
1763;2022-05-22 12:41:40;15,4;56,1
1764;2022-05-22 12:46:40;15,4;56,1
1765;2022-05-22 12:51:40;15,4;56,1
1766;2022-05-22 12:56:40;15,4;56,1
1767;2022-05-22 13:01:40;15,4;56,1
1768;2022-05-22 13:06:40;15,4;56,1
1769;2022-05-22 13:11:40;15,5;56,1
1770;2022-05-22 13:16:40;15,5;56,1
1771;2022-05-22 13:21:40;15,5;55,7
1772;2022-05-22 13:26:40;15,5;55,7
1773;2022-05-22 13:31:40;15,5;56,2
1774;2022-05-22 13:36:40;15,6;55,7
1775;2022-05-22 13:41:40;15,6;56,2
1776;2022-05-22 13:46:40;15,6;56,2
1777;2022-05-22 13:51:40;15,6;56,2
1778;2022-05-22 13:56:40;15,6;56,2
1779;2022-05-22 14:01:40;15,6;56,2
1780;2022-05-22 14:06:40;15,6;56,2
1781;2022-05-22 14:11:40;15,7;56,2
1782;2022-05-22 14:16:40;15,7;56,2
1783;2022-05-22 14:21:40;15,7;56,2
1784;2022-05-22 14:26:40;15,7;56,2
1785;2022-05-22 14:31:40;15,7;56,2
1786;2022-05-22 14:36:40;15,8;56,2
1787;2022-05-22 14:41:40;15,8;56,2
1788;2022-05-22 14:46:40;15,8;55,7
1789;2022-05-22 14:51:40;15,8;55,7
1790;2022-05-22 14:56:40;15,8;55,7
1791;2022-05-22 15:01:40;15,8;56,2
1792;2022-05-22 15:06:40;15,9;56,2
1793;2022-05-22 15:11:40;15,9;56,2
1794;2022-05-22 15:16:40;15,9;56,2
1795;2022-05-22 15:21:40;15,9;56,2
1796;2022-05-22 15:26:40;15,9;56,2
1797;2022-05-22 15:31:40;15,9;56,2
1798;2022-05-22 15:36:40;15,9;56,2
1799;2022-05-22 15:41:40;15,9;56,2
1800;2022-05-22 15:46:40;15,9;56,2
1801;2022-05-22 15:51:40;15,9;56,2
1802;2022-05-22 15:56:40;15,9;56,2
